Eucgr.J01194.1	ANN01678	98.387	62	1	0	955	1016	2037	2098	7.68e-25	110
Eucgr.J01194.2	ANN01678	96.774	155	4	1	711	865	1512	1665	2.49e-69	257
Eucgr.J01194.2	ANN01678	96.992	133	4	0	1108	1240	2512	2644	2.53e-59	224
Eucgr.J01194.2	ANN01678	97.959	98	2	0	1014	1111	2305	2402	3.34e-43	171
Eucgr.J01194.2	ANN01678	97.938	97	2	0	861	957	1813	1909	1.20e-42	169
Eucgr.J01194.2	ANN01678	98.387	62	1	0	955	1016	2037	2098	7.38e-25	110
Eucgr.J01194.2	ANN01678	100.000	40	0	0	1239	1278	2791	2830	2.69e-14	75.0
Eucgr.J01593.1	ANN01404	98.507	268	4	0	1	268	22	289	7.45e-135	473
Eucgr.J01593.1	ANN01404	99.394	165	1	0	268	432	682	846	1.34e-82	300
Eucgr.J01957.1	ANN01072	99.591	489	2	0	1	489	731	1219	0.0	893
Eucgr.J02434.1	ANN00789	89.803	304	20	2	721	1024	4622	4914	4.61e-106	379
Eucgr.J02434.1	ANN00789	81.106	217	24	5	362	561	3213	3429	2.35e-39	158
Eucgr.J02434.2	ANN00789	81.106	217	24	5	362	561	3213	3429	1.65e-39	158
Eucgr.J02352.1	ANN00727	97.747	577	13	0	405	981	1841	2417	0.0	994
Eucgr.J02352.1	ANN00727	98.624	218	2	1	1	217	215	432	8.36e-108	385
Eucgr.J02352.1	ANN00727	98.974	195	2	0	212	406	1532	1726	3.05e-97	350
Eucgr.J01863.1	ANN01159	83.333	852	139	3	445	1294	1204	354	0.0	784
Eucgr.J01863.1	ANN01159	84.529	446	67	2	1	445	2428	1984	2.35e-124	440
Eucgr.J00981.1	ANN01072	77.149	477	98	9	1	467	731	1206	1.60e-72	267
Eucgr.J01983.1	ANN01072	87.665	454	56	0	42	495	766	1219	1.81e-151	529
Eucgr.J01964.1	ANN01072	91.034	145	13	0	414	558	1059	1203	2.56e-51	196
Eucgr.J00478.1	ANN02231	98.394	934	15	0	1	934	190	1123	0.0	1642
Eucgr.J00478.1	ANN02231	99.080	326	3	0	1400	1725	3378	3703	3.79e-168	586
Eucgr.J00478.1	ANN02231	99.451	182	1	0	1033	1214	2246	2427	1.96e-91	331
Eucgr.J00478.1	ANN02231	100.000	124	0	0	1211	1334	2722	2845	7.36e-61	230
Eucgr.J00478.1	ANN02231	99.083	109	1	0	931	1039	2034	2142	7.47e-51	196
Eucgr.J00478.1	ANN02231	97.403	77	1	1	1330	1405	3230	3306	7.68e-31	130
Eucgr.J02158.1	ANN00883	99.498	598	3	0	305	902	588	1185	0.0	1088
Eucgr.J02158.1	ANN00883	98.519	270	2	2	898	1165	1696	1965	7.19e-135	475
Eucgr.J02158.1	ANN00883	97.990	199	3	1	1159	1357	2074	2271	2.12e-95	344
Eucgr.J02158.1	ANN00883	99.115	113	1	0	193	305	380	492	3.75e-53	204
Eucgr.J02158.1	ANN00883	99.029	103	1	0	1	103	1	103	1.36e-47	185
Eucgr.J02158.1	ANN00883	100.000	96	0	0	1357	1452	2430	2525	2.27e-45	178
Eucgr.J02158.1	ANN00883	98.936	94	1	0	101	194	199	292	1.37e-42	169
Eucgr.J01979.1	ANN01072	89.366	489	52	0	361	849	731	1219	2.35e-177	616
Eucgr.J01867.1	ANN01159	88.369	748	86	1	583	1329	1099	352	0.0	898
Eucgr.J01867.1	ANN01159	82.265	468	71	4	50	508	2448	1984	1.89e-110	394
Eucgr.J00905.1	ANN01907	99.632	816	3	0	403	1218	4152	4967	0.0	1491
Eucgr.J00905.1	ANN01907	98.980	294	2	1	1215	1507	5814	6107	8.02e-150	525
Eucgr.J00905.1	ANN01907	98.551	207	1	2	70	274	2518	2724	1.85e-101	364
Eucgr.J00905.1	ANN01907	100.000	89	0	0	1562	1650	6425	6513	2.01e-41	165
Eucgr.J00905.1	ANN01907	97.727	88	2	0	316	403	3987	4074	1.57e-37	152
Eucgr.J00905.1	ANN01907	98.750	80	1	0	1	80	752	831	9.43e-35	143
Eucgr.J00905.1	ANN01907	100.000	60	0	0	1505	1564	6271	6330	2.66e-25	111
Eucgr.J00905.2	ANN01907	99.632	816	3	0	403	1218	4152	4967	0.0	1491
Eucgr.J00905.2	ANN01907	98.980	294	2	1	1215	1507	5814	6107	7.73e-150	525
Eucgr.J00905.2	ANN01907	98.551	207	1	2	70	274	2518	2724	1.78e-101	364
Eucgr.J00905.2	ANN01907	100.000	89	0	0	1505	1593	6425	6513	1.94e-41	165
Eucgr.J00905.2	ANN01907	97.727	88	2	0	316	403	3987	4074	1.51e-37	152
Eucgr.J00905.2	ANN01907	98.750	80	1	0	1	80	752	831	9.10e-35	143
Eucgr.J00905.3	ANN01907	99.632	816	3	0	403	1218	4152	4967	0.0	1491
Eucgr.J00905.3	ANN01907	99.071	323	2	1	1215	1536	5814	6136	5.64e-166	579
Eucgr.J00905.3	ANN01907	98.551	207	1	2	70	274	2518	2724	1.72e-101	364
Eucgr.J00905.3	ANN01907	97.727	88	2	0	316	403	3987	4074	1.46e-37	152
Eucgr.J00905.3	ANN01907	98.750	80	1	0	1	80	752	831	8.77e-35	143
Eucgr.J00905.4	ANN01907	99.632	816	3	0	403	1218	4152	4967	0.0	1491
Eucgr.J00905.4	ANN01907	98.551	207	1	2	70	274	2518	2724	1.66e-101	364
Eucgr.J00905.4	ANN01907	98.387	186	2	1	1215	1399	5814	5999	7.84e-90	326
Eucgr.J00905.4	ANN01907	100.000	89	0	0	1397	1485	6425	6513	1.81e-41	165
Eucgr.J00905.4	ANN01907	97.727	88	2	0	316	403	3987	4074	1.41e-37	152
Eucgr.J00905.4	ANN01907	98.750	80	1	0	1	80	752	831	8.48e-35	143
Eucgr.J00157.1	ANN02479	97.059	136	4	0	1	136	942	807	1.24e-61	230
Eucgr.J00157.1	ANN02479	98.077	104	1	1	203	306	212	110	1.27e-46	180
Eucgr.J00157.1	ANN02479	97.260	73	2	0	132	204	362	290	6.02e-30	124
Eucgr.J00666.1	ANN02076	98.039	204	4	0	103	306	256	53	1.96e-99	355
Eucgr.J00666.1	ANN02076	100.000	102	0	0	1	102	809	708	2.11e-49	189
Eucgr.J00666.2	ANN02076	98.039	204	4	0	103	306	256	53	1.96e-99	355
Eucgr.J00666.2	ANN02076	100.000	102	0	0	1	102	809	708	2.11e-49	189
Eucgr.J00666.3	ANN02076	98.039	204	4	0	103	306	256	53	1.96e-99	355
Eucgr.J00666.3	ANN02076	100.000	102	0	0	1	102	809	708	2.11e-49	189
Eucgr.J00666.4	ANN02076	98.039	204	4	0	103	306	256	53	1.96e-99	355
Eucgr.J00666.4	ANN02076	100.000	102	0	0	1	102	809	708	2.11e-49	189
Eucgr.J02481.1	ANN00567	96.766	402	13	0	1	402	1482	1081	0.0	671
Eucgr.J02265.1	ANN00805	98.298	235	2	2	304	536	1280	1046	1.55e-115	411
Eucgr.J02265.1	ANN00805	97.419	155	4	0	1	155	2123	1969	1.28e-71	265
Eucgr.J02265.1	ANN00805	97.561	123	3	0	734	856	296	174	1.69e-55	211
Eucgr.J02265.1	ANN00805	99.107	112	1	0	524	635	965	854	1.01e-52	202
Eucgr.J02265.1	ANN00805	98.810	84	0	1	152	235	1653	1571	1.34e-36	148
Eucgr.J02265.1	ANN00805	97.260	73	2	0	235	307	1468	1396	2.26e-29	124
Eucgr.J02265.1	ANN00805	100.000	66	0	0	634	699	599	534	8.12e-29	122
Eucgr.J02265.1	ANN00805	98.361	61	0	1	857	917	72	13	8.18e-24	106
Eucgr.J02265.1	ANN00805	97.674	43	1	0	695	737	462	420	2.31e-14	75.0
Eucgr.J02265.1	ANN00806	98.496	133	2	0	958	1090	186	54	1.00e-62	235
Eucgr.J02265.1	ANN00806	100.000	52	0	0	910	961	631	580	4.92e-21	97.1
Eucgr.L01929.1	ANN20917	100.000	233	0	0	68	300	233	1	3.10e-122	431
Eucgr.L01929.1	ANN20917	100.000	70	0	0	1	70	394	325	1.27e-31	130
Eucgr.L00290.1	ANN23805	93.750	80	3	2	157	235	439	517	3.01e-28	119
Eucgr.C03897.1	ANN03972	92.655	177	11	2	1070	1246	755	581	5.50e-68	254
Eucgr.C03897.1	ANN03972	94.118	119	7	0	954	1072	975	857	2.63e-46	182
Eucgr.C01170.1	ANN23825	99.467	375	2	0	661	1035	381	7	0.0	682
Eucgr.C01170.1	ANN23825	98.723	235	3	0	1	235	1872	1638	8.71e-118	418
Eucgr.C01170.1	ANN23825	97.884	189	3	1	226	413	1527	1339	5.43e-90	326
Eucgr.C01170.1	ANN23825	98.235	170	3	0	412	581	820	651	1.18e-81	298
Eucgr.C01170.1	ANN23825	100.000	85	0	0	578	662	561	477	2.10e-39	158
Eucgr.C02327.1	ANN31548	84.380	653	96	6	1	650	28	677	0.0	636
Eucgr.C02327.1	ANN31548	86.957	161	20	1	648	807	3350	3510	3.47e-46	180
Eucgr.E03533.1	ANN06270	95.706	163	7	0	312	474	3	165	4.05e-71	263
Eucgr.E03533.1	ANN06270	96.552	145	5	0	508	652	163	307	1.90e-64	241
Eucgr.E03533.1	ANN06270	98.529	68	1	0	730	797	298	365	2.58e-28	121
Eucgr.C03737.1	ANN31548	80.127	1102	205	12	666	1760	888	1982	0.0	809
Eucgr.C03737.1	ANN31548	86.957	667	85	2	1	666	82	747	0.0	749
Eucgr.C03737.1	ANN31548	85.095	577	85	1	2009	2585	2438	3013	1.72e-168	588
Eucgr.C03737.1	ANN31548	90.283	247	24	0	1763	2009	2045	2291	5.37e-89	324
Eucgr.C03737.1	ANN31548	88.426	216	25	0	2579	2794	3163	3378	4.27e-70	261
Eucgr.C03470.1	ANN22436	85.763	295	36	4	59	351	1983	1693	6.62e-85	307
Eucgr.C03470.1	ANN22436	94.156	154	8	1	53	205	2133	1980	1.14e-62	233
Eucgr.C02895.1	ANN22015	97.101	276	5	2	1	276	262	534	1.01e-131	462
Eucgr.C00784.1	ANN22249	91.489	94	7	1	725	817	1772	1679	2.03e-30	128
Eucgr.C00784.2	ANN22249	91.489	94	7	1	722	814	1772	1679	2.03e-30	128
Eucgr.C00784.3	ANN22249	91.489	94	7	1	722	814	1772	1679	2.03e-30	128
Eucgr.C02281.1	ANN31548	84.378	3015	449	20	6	3009	6	3009	0.0	2939
Eucgr.C03301.1	ANN22250	98.408	314	5	0	321	634	690	377	1.76e-158	553
Eucgr.C03301.1	ANN22250	98.795	166	2	0	148	313	1218	1053	3.28e-81	296
Eucgr.C03301.1	ANN22250	99.346	153	1	0	1	153	2048	1896	1.19e-75	278
Eucgr.C03301.1	ANN22250	98.198	111	2	0	691	801	111	1	1.23e-50	195
Eucgr.C03301.1	ANN22250	100.000	62	0	0	632	693	269	208	9.86e-27	115
Eucgr.C00177.1	ANN23067	93.684	285	15	1	1	282	1	285	3.11e-119	424
Eucgr.C00177.1	ANN23067	94.636	261	10	3	1447	1706	823	1080	1.46e-112	401
Eucgr.C00177.1	ANN23067	90.526	285	24	2	889	1170	1	285	3.18e-104	374
Eucgr.C00177.1	ANN23067	95.897	195	8	0	283	477	386	580	5.44e-87	316
Eucgr.C00177.1	ANN23067	94.845	194	10	0	1171	1364	386	579	4.23e-83	303
Eucgr.C00177.1	ANN23067	96.460	113	3	1	1360	1471	704	816	1.60e-47	185
Eucgr.C00177.1	ANN23072	89.206	315	30	4	858	1170	218	530	3.16e-109	390
Eucgr.C00177.1	ANN23072	91.166	283	23	2	1	282	249	530	5.28e-107	383
Eucgr.C00177.1	ANN23072	92.720	261	15	4	1447	1706	1072	1329	3.18e-104	374
Eucgr.C00177.1	ANN23072	98.969	194	2	0	1171	1364	633	826	1.93e-96	348
Eucgr.C00177.1	ANN23072	94.359	195	11	0	283	477	633	827	5.47e-82	300
Eucgr.C00177.1	ANN23072	97.170	106	3	0	1360	1465	953	1058	7.44e-46	180
Eucgr.C01524.1	ANN23847	98.774	1957	24	0	18	1974	535	2491	0.0	3482
Eucgr.C03444.1	ANN22436	82.456	285	48	2	696	978	404	120	1.48e-66	248
Eucgr.C03444.1	ANN22436	95.385	65	3	0	985	1049	69	5	3.39e-23	104
Eucgr.C03444.1	ANN22431	96.825	63	2	0	1135	1197	822	760	9.41e-24	106
Eucgr.C02245.1	ANN21383	89.147	258	25	1	536	790	1946	2203	2.22e-87	318
Eucgr.C02245.1	ANN21383	86.770	257	34	0	181	437	344	600	6.25e-78	287
Eucgr.C02245.1	ANN21383	95.283	106	5	0	433	538	1233	1338	2.36e-42	169
Eucgr.C02245.1	ANN21384	93.627	204	13	0	1259	1462	914	1117	1.73e-83	305
Eucgr.C02245.1	ANN21384	95.714	140	6	0	930	1069	471	610	1.38e-59	226
Eucgr.C00183.1	ANN23073	99.091	220	2	0	1	220	718	499	1.62e-111	396
Eucgr.C00183.2	ANN23073	99.091	220	2	0	1	220	718	499	1.62e-111	396
Eucgr.C00183.3	ANN23073	98.230	113	2	0	3	115	611	499	3.65e-52	198
Eucgr.C01130.1	ANN23805	98.990	99	1	0	229	327	620	718	4.89e-46	178
Eucgr.C01130.1	ANN23805	100.000	94	0	0	1	94	1	94	6.33e-45	174
Eucgr.C01130.1	ANN23805	98.684	76	0	1	157	232	439	513	1.07e-32	134
Eucgr.C01130.1	ANN23805	100.000	63	0	0	94	156	221	283	1.08e-27	117
Eucgr.C00830.1	ANN23501	99.422	173	1	0	761	933	2523	2695	1.06e-86	315
Eucgr.C00830.1	ANN23501	98.851	174	2	0	403	576	431	604	1.37e-85	311
Eucgr.C00830.1	ANN23501	100.000	151	0	0	254	404	139	289	3.86e-76	279
Eucgr.C00830.1	ANN23501	97.902	143	1	2	629	771	2183	2323	3.91e-66	246
Eucgr.C00830.1	ANN23501	100.000	60	0	0	573	632	2030	2089	1.49e-25	111
Eucgr.C00830.1	ANN23501	94.595	37	1	1	226	261	1	37	7.08e-09	56.5
Eucgr.C00830.2	ANN23501	99.422	173	1	0	758	930	2523	2695	1.05e-86	315
Eucgr.C00830.2	ANN23501	98.830	171	2	0	403	573	434	604	6.34e-84	305
Eucgr.C00830.2	ANN23501	100.000	150	0	0	254	403	139	288	1.38e-75	278
Eucgr.C00830.2	ANN23501	97.902	143	1	2	626	768	2183	2323	3.90e-66	246
Eucgr.C00830.2	ANN23501	100.000	60	0	0	570	629	2030	2089	1.48e-25	111
Eucgr.C00830.2	ANN23501	94.595	37	1	1	226	261	1	37	7.05e-09	56.5
Eucgr.C03740.1	ANN31548	85.474	1012	136	10	1066	2073	1288	2292	0.0	1044
Eucgr.C03740.1	ANN31548	85.663	830	119	0	1	830	28	857	0.0	874
Eucgr.C03740.1	ANN31548	87.193	570	72	1	2079	2648	2445	3013	0.0	647
Eucgr.C03460.1	ANN22436	87.216	837	105	1	616	1452	838	4	0.0	952
Eucgr.C03460.1	ANN22436	86.755	302	33	6	194	492	1983	1686	9.22e-91	329
Eucgr.C03460.1	ANN22436	92.857	154	10	1	188	340	2133	1980	1.61e-58	222
Eucgr.C03896.1	ANN03972	92.486	173	11	2	1070	1242	755	585	9.21e-66	246
Eucgr.C03896.1	ANN03972	97.479	119	3	0	954	1072	975	857	5.62e-53	204
Eucgr.C02587.1	ANN08304	81.982	111	19	1	424	533	1478	1588	8.04e-20	93.5
Eucgr.C02587.2	ANN08304	81.982	111	19	1	208	317	1478	1588	6.76e-20	93.5
Eucgr.C03760.1	ANN31548	84.608	2995	444	13	1	2987	28	3013	0.0	2961
Eucgr.C03760.1	ANN31548	84.150	347	49	4	2981	3322	3163	3508	3.80e-91	331
Eucgr.C00180.1	ANN23072	99.504	403	2	0	474	876	928	1330	0.0	734
Eucgr.C00180.1	ANN23072	99.291	282	2	0	1	282	249	530	1.18e-145	510
Eucgr.C00180.1	ANN23072	96.392	194	7	0	283	476	633	826	2.13e-88	320
Eucgr.C00180.1	ANN23067	92.754	414	27	3	465	876	669	1081	3.17e-171	595
Eucgr.C00180.1	ANN23067	92.281	285	19	1	1	282	1	285	7.41e-113	401
Eucgr.C00180.1	ANN23067	95.876	194	8	0	283	476	386	579	9.93e-87	315
Eucgr.C00180.2	ANN23072	99.504	403	2	0	474	876	928	1330	0.0	734
Eucgr.C00180.2	ANN23072	99.291	282	2	0	1	282	249	530	1.18e-145	510
Eucgr.C00180.2	ANN23072	96.392	194	7	0	283	476	633	826	2.13e-88	320
Eucgr.C00180.2	ANN23067	92.754	414	27	3	465	876	669	1081	3.17e-171	595
Eucgr.C00180.2	ANN23067	92.281	285	19	1	1	282	1	285	7.41e-113	401
Eucgr.C00180.2	ANN23067	95.876	194	8	0	283	476	386	579	9.93e-87	315
Eucgr.C01901.1	ANN07988	77.619	630	105	20	640	1260	792	190	4.55e-97	350
Eucgr.C01503.1	ANN31548	83.446	1039	135	12	1142	2144	1976	3013	0.0	931
Eucgr.C01503.1	ANN31548	81.293	866	156	5	10	872	250	1112	0.0	697
Eucgr.C02854.1	ANN21979	98.864	176	2	0	1	176	3531	3706	1.37e-86	315
Eucgr.C02843.1	ANN21979	94.656	131	7	0	1	131	3531	3661	2.54e-53	204
Eucgr.L00293.1	ANN23805	98.990	99	1	0	229	327	620	718	4.89e-46	178
Eucgr.L00293.1	ANN23805	100.000	94	0	0	1	94	1	94	6.33e-45	174
Eucgr.L00293.1	ANN23805	98.684	76	0	1	157	232	439	513	1.07e-32	134
Eucgr.L00293.1	ANN23805	98.413	63	1	0	94	156	221	283	5.03e-26	111
Eucgr.C00176.1	ANN23067	99.007	403	4	0	900	1302	679	1081	0.0	723
Eucgr.C00176.1	ANN23067	99.649	285	1	0	424	708	1	285	8.15e-149	521
Eucgr.C00176.1	ANN23067	99.485	194	1	0	709	902	386	579	3.15e-98	353
Eucgr.C00176.1	ANN23072	94.293	403	23	0	900	1302	928	1330	1.01e-177	617
Eucgr.C00176.1	ANN23072	91.123	383	31	1	326	708	151	530	3.79e-147	516
Eucgr.C00176.1	ANN23072	95.361	194	9	0	709	902	633	826	6.91e-85	309
Eucgr.C01334.1	ANN23847	97.100	1000	19	2	18	1007	535	1534	0.0	1677
Eucgr.C01334.1	ANN23847	99.338	755	5	0	1001	1755	1737	2491	0.0	1367
Eucgr.C01905.1	ANN07988	78.137	526	97	12	811	1327	648	132	1.48e-87	318
Eucgr.C03299.1	ANN22249	98.606	287	4	0	980	1266	287	1	6.17e-145	508
Eucgr.C03299.1	ANN22249	99.432	176	1	0	806	981	1180	1005	3.10e-88	320
Eucgr.C03299.1	ANN22249	94.521	146	4	3	580	721	2277	2132	9.00e-59	222
Eucgr.C03299.1	ANN22249	100.000	103	0	0	147	249	4662	4560	2.54e-49	191
Eucgr.C03299.1	ANN22249	98.936	94	0	1	716	808	1772	1679	4.28e-42	167
Eucgr.C03299.1	ANN22249	97.753	89	2	0	388	476	3405	3317	3.33e-38	154
Eucgr.C03299.1	ANN22249	100.000	81	0	0	248	328	3727	3647	4.31e-37	150
Eucgr.C03299.1	ANN22249	98.765	81	1	0	1	81	5745	5665	2.00e-35	145
Eucgr.C03299.1	ANN22249	98.701	77	1	0	477	553	3166	3090	3.35e-33	137
Eucgr.C03299.1	ANN22249	100.000	67	0	0	80	146	4912	4846	2.61e-29	124
Eucgr.C03299.1	ANN22249	100.000	64	0	0	327	390	3577	3514	1.21e-27	119
Eucgr.C03299.1	ANN22249	100.000	34	0	0	550	583	2964	2931	5.77e-11	63.9
Eucgr.C03299.2	ANN22249	98.606	287	4	0	959	1245	287	1	6.07e-145	508
Eucgr.C03299.2	ANN22249	99.432	176	1	0	785	960	1180	1005	3.05e-88	320
Eucgr.C03299.2	ANN22249	99.153	118	1	0	583	700	2249	2132	5.33e-56	213
Eucgr.C03299.2	ANN22249	100.000	103	0	0	147	249	4662	4560	2.50e-49	191
Eucgr.C03299.2	ANN22249	98.936	94	0	1	695	787	1772	1679	4.21e-42	167
Eucgr.C03299.2	ANN22249	97.753	89	2	0	388	476	3405	3317	3.27e-38	154
Eucgr.C03299.2	ANN22249	100.000	81	0	0	248	328	3727	3647	4.24e-37	150
Eucgr.C03299.2	ANN22249	98.765	81	1	0	1	81	5745	5665	1.97e-35	145
Eucgr.C03299.2	ANN22249	98.701	77	1	0	477	553	3166	3090	3.30e-33	137
Eucgr.C03299.2	ANN22249	100.000	67	0	0	80	146	4912	4846	2.57e-29	124
Eucgr.C03299.2	ANN22249	100.000	64	0	0	327	390	3577	3514	1.19e-27	119
Eucgr.C03299.2	ANN22249	95.122	41	2	0	550	590	2964	2924	1.58e-11	65.8
Eucgr.C03299.3	ANN22249	98.606	287	4	0	956	1242	287	1	6.05e-145	508
Eucgr.C03299.3	ANN22249	99.432	176	1	0	782	957	1180	1005	3.04e-88	320
Eucgr.C03299.3	ANN22249	99.153	118	1	0	580	697	2249	2132	5.31e-56	213
Eucgr.C03299.3	ANN22249	100.000	103	0	0	144	246	4662	4560	2.49e-49	191
Eucgr.C03299.3	ANN22249	98.936	94	0	1	692	784	1772	1679	4.19e-42	167
Eucgr.C03299.3	ANN22249	97.753	89	2	0	385	473	3405	3317	3.27e-38	154
Eucgr.C03299.3	ANN22249	100.000	81	0	0	245	325	3727	3647	4.22e-37	150
Eucgr.C03299.3	ANN22249	97.619	84	2	0	1	84	5745	5662	1.97e-35	145
Eucgr.C03299.3	ANN22249	98.701	77	1	0	474	550	3166	3090	3.29e-33	137
Eucgr.C03299.3	ANN22249	100.000	66	0	0	78	143	4911	4846	9.21e-29	122
Eucgr.C03299.3	ANN22249	100.000	64	0	0	324	387	3577	3514	1.19e-27	119
Eucgr.C03299.3	ANN22249	95.122	41	2	0	547	587	2964	2924	1.57e-11	65.8
Eucgr.C03299.4	ANN22249	98.606	287	4	0	734	1020	287	1	4.95e-145	508
Eucgr.C03299.4	ANN22249	99.432	176	1	0	560	735	1180	1005	2.49e-88	320
Eucgr.C03299.4	ANN22249	99.153	118	1	0	358	475	2249	2132	4.35e-56	213
Eucgr.C03299.4	ANN22249	100.000	103	0	0	1	103	4660	4558	2.04e-49	191
Eucgr.C03299.4	ANN22249	98.936	94	0	1	470	562	1772	1679	3.43e-42	167
Eucgr.C03299.4	ANN22249	97.753	89	2	0	163	251	3405	3317	2.67e-38	154
Eucgr.C03299.4	ANN22249	98.701	77	1	0	252	328	3166	3090	2.69e-33	137
Eucgr.C03299.4	ANN22249	100.000	66	0	0	100	165	3579	3514	7.54e-29	122
Eucgr.C03299.4	ANN22249	95.122	41	2	0	325	365	2964	2924	1.29e-11	65.8
Eucgr.C03748.1	ANN31548	83.294	1257	201	9	787	2038	1008	2260	0.0	1149
Eucgr.C03748.1	ANN31548	84.537	789	118	4	1	787	82	868	0.0	778
Eucgr.C03748.1	ANN31548	86.542	587	78	1	2038	2624	2428	3013	0.0	645
Eucgr.C01900.1	ANN07988	76.874	627	122	17	811	1424	648	32	4.59e-92	333
Eucgr.C01900.1	ANN07988	81.462	383	67	4	41	421	1388	1008	2.15e-85	311
Eucgr.C03742.1	ANN31548	84.434	2242	332	13	709	2942	781	3013	0.0	2191
Eucgr.C03742.1	ANN31548	87.683	682	84	0	6	687	6	687	0.0	795
Eucgr.C03755.1	ANN31548	82.112	1269	204	21	841	2097	1008	2265	0.0	1064
Eucgr.C03755.1	ANN31548	85.018	841	126	0	1	841	28	868	0.0	856
Eucgr.C03755.1	ANN31548	85.388	438	64	0	2093	2530	2396	2833	1.66e-128	455
Eucgr.C00899.1	ANN23556	99.730	371	1	0	203	573	319	689	0.0	680
Eucgr.C00899.1	ANN23556	98.413	378	6	0	572	949	1125	1502	0.0	665
Eucgr.C00899.1	ANN23556	98.537	205	3	0	1	205	1	205	3.80e-101	363
Eucgr.C01169.1	ANN23825	87.186	398	51	0	593	990	398	1	2.28e-128	453
Eucgr.C01169.1	ANN23825	92.179	179	14	0	232	410	1517	1339	2.48e-68	254
Eucgr.C01169.1	ANN23825	85.135	222	33	0	1	222	1872	1651	1.51e-60	228
Eucgr.C01169.1	ANN23825	88.636	176	19	1	409	583	820	645	4.22e-56	213
Eucgr.C00184.1	ANN23067	80.344	407	66	11	456	853	669	1070	3.55e-81	296
Eucgr.C00184.1	ANN23067	91.099	191	17	0	277	467	389	579	4.65e-70	259
Eucgr.C00184.1	ANN23072	79.695	394	73	5	465	853	928	1319	1.28e-75	278
Eucgr.C00184.1	ANN23072	91.099	191	17	0	277	467	636	826	4.65e-70	259
Eucgr.C00662.1	ANN23377	99.368	633	4	0	355	987	1829	2461	0.0	1147
Eucgr.C00662.1	ANN23377	99.157	356	0	1	1	353	1	356	0.0	638
Eucgr.C01816.1	ANN07291	92.771	83	6	0	1	83	85	167	2.42e-28	121
Eucgr.C04421.1	ANN26464	84.434	212	27	2	284	495	1671	1466	6.17e-53	204
Eucgr.C00178.1	ANN23067	95.285	403	19	0	609	1011	679	1081	0.0	640
Eucgr.C00178.1	ANN23067	95.062	243	12	0	175	417	43	285	3.10e-107	383
Eucgr.C00178.1	ANN23067	97.938	194	4	0	418	611	386	579	2.45e-93	337
Eucgr.C00178.1	ANN23072	93.797	403	25	0	609	1011	928	1330	1.69e-174	606
Eucgr.C00178.1	ANN23072	87.105	380	37	7	49	417	152	530	2.36e-118	420
Eucgr.C00178.1	ANN23072	96.907	194	6	0	418	611	633	826	5.30e-90	326
Eucgr.C01577.1	ANN24054	99.145	117	1	0	1381	1497	109	225	2.39e-55	211
Eucgr.C01577.1	ANN24054	96.491	57	1	1	1492	1548	357	412	9.03e-20	93.5
Eucgr.C01577.2	ANN24054	99.145	117	1	0	1351	1467	109	225	2.36e-55	211
Eucgr.C01577.2	ANN24054	100.000	62	0	0	1466	1527	940	1001	1.90e-26	115
Eucgr.C01577.3	ANN24054	99.145	117	1	0	1351	1467	109	225	2.34e-55	211
Eucgr.C01577.3	ANN24054	96.491	57	1	1	1462	1518	357	412	8.85e-20	93.5
Eucgr.C03754.1	ANN31548	86.123	944	125	6	1160	2100	1352	2292	0.0	1013
Eucgr.C03754.1	ANN31548	87.302	567	72	0	2106	2672	2445	3011	0.0	649
Eucgr.C03754.1	ANN31548	80.874	549	101	4	550	1096	649	1195	1.14e-120	429
Eucgr.C00181.1	ANN23072	99.007	403	4	0	474	876	928	1330	0.0	723
Eucgr.C00181.1	ANN23072	99.291	282	2	0	1	282	249	530	1.18e-145	510
Eucgr.C00181.1	ANN23072	97.938	194	4	0	283	476	633	826	2.12e-93	337
Eucgr.C00181.1	ANN23067	93.300	403	27	0	474	876	679	1081	3.17e-171	595
Eucgr.C00181.1	ANN23067	92.281	285	19	1	1	282	1	285	7.41e-113	401
Eucgr.C00181.1	ANN23067	95.876	194	8	0	283	476	386	579	9.93e-87	315
Eucgr.C01168.1	ANN23825	91.379	174	15	0	1	174	1872	1699	7.32e-64	239
Eucgr.C02282.1	ANN31548	90.348	2010	191	3	896	2904	1007	3014	0.0	2634
Eucgr.C02282.1	ANN31548	88.202	890	105	0	1	890	28	917	0.0	1062
Eucgr.L00292.1	ANN23805	93.750	80	3	2	157	235	439	517	3.01e-28	119
Eucgr.C03439.1	ANN22436	96.887	257	4	4	1	253	2225	1969	4.57e-121	427
Eucgr.C03439.1	ANN22436	95.200	250	10	2	91	339	1991	1743	4.64e-111	394
Eucgr.C02332.1	ANN21479	100.000	108	0	0	1	108	6472	6365	2.79e-52	200
Eucgr.C02332.1	ANN21479	96.522	115	4	0	107	221	5927	5813	1.68e-49	191
Eucgr.C02332.1	ANN21479	100.000	96	0	0	514	609	3608	3513	1.31e-45	178
Eucgr.C02332.1	ANN21479	96.970	99	3	0	220	318	5715	5617	2.83e-42	167
Eucgr.C02332.1	ANN21479	97.701	87	2	0	607	693	3440	3354	2.85e-37	150
Eucgr.C02332.1	ANN21479	95.652	92	3	1	425	516	3819	3729	3.69e-36	147
Eucgr.C02332.1	ANN21479	100.000	79	0	0	360	438	4548	4470	3.69e-36	147
