chr start end
Chr07 27847500 27852500
Chr07 27850000 27855000
Chr07 27857500 27862500
Chr07 27862500 27867500
Chr07 27870000 27875000
Chr07 27872500 27877500
Chr07 27875000 27880000
Chr07 27880000 27885000
Chr07 27905000 27910000
Chr07 27907500 27912500
Chr07 27910000 27915000
Chr07 27912500 27917500
Chr07 27922500 27927500
Chr07 27925000 27930000
Chr07 27927500 27932500
Chr07 27930000 27935000
Chr07 27932500 27937500
Chr07 28092500 28097500
Chr07 28095000 28100000
Chr07 28097500 28102500
Chr07 30982500 30987500
Chr07 31365000 31370000
Chr07 31367500 31372500
Chr07 31370000 31375000
Chr07 31472500 31477500
Chr07 31475000 31480000
Chr07 31837500 31842500
Chr07 32880000 32885000
Chr07 32882500 32887500
Chr07 32885000 32890000
Chr07 34080000 34085000
Chr07 34922500 34927500
Chr07 36027500 36032500
Chr07 36682500 36687500
Chr07 36685000 36690000
Chr07 37887500 37892500
Chr07 39237500 39242500
Chr07 39240000 39245000
Chr07 39242500 39247500
Chr07 39245000 39250000
Chr07 39247500 39252500
Chr07 39250000 39255000
Chr07 39252500 39257500
Chr07 39255000 39260000
Chr07 39257500 39262500
Chr07 39265000 39270000
Chr07 39282500 39287500
Chr07 39330000 39335000
Chr07 39332500 39337500
Chr07 39335000 39340000
Chr07 40117500 40122500
Chr07 41660000 41665000
Chr07 41662500 41667500
Chr07 41775000 41780000
Chr07 42472500 42477500
Chr07 43145000 43150000
Chr07 44037500 44042500
Chr07 44040000 44045000
Chr07 44542500 44547500
Chr07 45695000 45700000
Chr07 46220000 46225000
Chr07 47175000 47180000
Chr07 47177500 47182500
Chr07 47997500 48002500
Chr07 48112500 48117500
Chr07 48430000 48435000
Chr07 48577500 48582500
Chr07 49160000 49165000
Chr07 49455000 49460000
Chr07 50377500 50382500
Chr07 50507500 50512500
Chr07 50510000 50515000
Chr07 51795000 51800000
Chr07 52697500 52702500
Chr07 52842500 52847500
Chr07 52845000 52850000
Chr07 52847500 52852500
Chr07 53460000 53465000
Chr08 897500 902500
Chr08 900000 905000
Chr08 960000 965000
Chr08 962500 967500
Chr08 1007500 1012500
Chr08 1022500 1027500
Chr08 1025000 1030000
Chr08 1027500 1032500
Chr08 1030000 1035000
Chr08 1767500 1772500
Chr08 2672500 2677500
Chr08 2687500 2692500
Chr08 2937500 2942500
Chr08 2947500 2952500
Chr08 2950000 2955000
Chr08 2952500 2957500
Chr08 4557500 4562500
Chr08 4560000 4565000
Chr08 4565000 4570000
Chr08 4670000 4675000
Chr08 4752500 4757500
Chr08 4767500 4772500
Chr08 4770000 4775000
Chr08 5595000 5600000
Chr08 7620000 7625000
Chr08 8480000 8485000
Chr08 8787500 8792500
Chr08 8790000 8795000
Chr08 8837500 8842500
Chr08 9472500 9477500
Chr08 11920000 11925000
Chr08 11935000 11940000
Chr08 12230000 12235000
Chr08 12282500 12287500
Chr08 12285000 12290000
Chr08 12290000 12295000
Chr08 12577500 12582500
Chr08 12867500 12872500
Chr08 13172500 13177500
Chr08 13175000 13180000
Chr08 15190000 15195000
Chr08 15192500 15197500
Chr08 15552500 15557500
Chr08 15555000 15560000
Chr08 15557500 15562500
Chr08 15560000 15565000
Chr08 15562500 15567500
Chr08 17490000 17495000
Chr08 18667500 18672500
Chr08 18922500 18927500
Chr08 18925000 18930000
Chr08 18937500 18942500
Chr08 18940000 18945000
Chr08 19730000 19735000
Chr08 19812500 19817500
Chr08 19815000 19820000
Chr08 19817500 19822500
Chr08 19830000 19835000
Chr08 19932500 19937500
Chr08 19935000 19940000
Chr08 19937500 19942500
Chr08 20235000 20240000
Chr08 20295000 20300000
Chr08 20307500 20312500
Chr08 22557500 22562500
Chr08 24372500 24377500
Chr08 24700000 24705000
Chr08 24785000 24790000
Chr08 25487500 25492500
Chr08 25490000 25495000
Chr08 25625000 25630000
Chr08 26017500 26022500
Chr08 26020000 26025000
Chr08 26022500 26027500
Chr08 26025000 26030000
Chr08 26612500 26617500
Chr08 26615000 26620000
Chr08 27612500 27617500
Chr08 27615000 27620000
Chr08 27975000 27980000
Chr08 29610000 29615000
Chr08 30990000 30995000
Chr08 30992500 30997500
Chr08 31022500 31027500
Chr08 31025000 31030000
Chr08 31037500 31042500
Chr08 38310000 38315000
Chr08 38367500 38372500
Chr08 38370000 38375000
Chr08 40265000 40270000
Chr08 40267500 40272500
Chr08 40270000 40275000
Chr08 40272500 40277500
Chr08 40277500 40282500
Chr08 40290000 40295000
Chr08 40292500 40297500
Chr08 40295000 40300000
Chr08 40325000 40330000
Chr08 40327500 40332500
Chr08 40330000 40335000
Chr08 40332500 40337500
Chr08 40335000 40340000
Chr08 40337500 40342500
Chr08 40350000 40355000
Chr08 40372500 40377500
Chr08 40375000 40380000
Chr08 40377500 40382500
Chr08 40702500 40707500
Chr08 41025000 41030000
Chr08 41105000 41110000
Chr08 41107500 41112500
Chr08 41275000 41280000
Chr08 41355000 41360000
Chr08 41357500 41362500
Chr08 41360000 41365000
Chr08 41397500 41402500
Chr08 43100000 43105000
Chr08 43107500 43112500
Chr08 43117500 43122500
Chr08 43155000 43160000
Chr08 44492500 44497500
Chr08 44520000 44525000
Chr08 44522500 44527500
Chr08 45870000 45875000
Chr08 48197500 48202500
Chr08 48200000 48205000
Chr08 48202500 48207500
Chr08 48310000 48315000
Chr08 48312500 48317500
Chr08 48625000 48630000
Chr08 48627500 48632500
Chr08 48630000 48635000
Chr08 50767500 50772500
Chr08 50860000 50865000
Chr08 50862500 50867500
Chr08 50865000 50870000
Chr08 50870000 50875000
Chr08 50872500 50877500
Chr08 50915000 50920000
Chr08 50927500 50932500
Chr08 50930000 50935000
Chr08 50937500 50942500
Chr08 50940000 50945000
Chr08 51032500 51037500
Chr08 51142500 51147500
Chr08 51277500 51282500
Chr08 51280000 51285000
Chr08 52590000 52595000
Chr08 52695000 52700000
Chr08 53010000 53015000
Chr08 53012500 53017500
Chr08 53237500 53242500
Chr08 53767500 53772500
Chr08 53862500 53867500
Chr08 53892500 53897500
Chr08 53895000 53900000
Chr08 53897500 53902500
Chr08 54012500 54017500
Chr08 54940000 54945000
Chr08 54942500 54947500
Chr08 55410000 55415000
Chr08 56112500 56117500
Chr08 56470000 56475000
Chr08 56837500 56842500
Chr08 56842500 56847500
Chr08 57062500 57067500
Chr08 57080000 57085000
Chr08 58032500 58037500
Chr08 58035000 58040000
Chr08 58065000 58070000
Chr08 58067500 58072500
Chr08 58470000 58475000
Chr08 58590000 58595000
Chr08 58592500 58597500
Chr08 59960000 59965000
Chr08 59992500 59997500
Chr08 59995000 60000000
Chr08 60000000 60005000
Chr08 60420000 60425000
Chr08 60552500 60557500
Chr08 60580000 60585000
Chr08 60607500 60612500
Chr08 60610000 60615000
Chr08 60620000 60625000
Chr08 60625000 60630000
Chr08 60627500 60632500
Chr08 60630000 60635000
Chr08 60705000 60710000
Chr08 60720000 60725000
Chr08 60725000 60730000
Chr08 60727500 60732500
Chr08 60735000 60740000
Chr08 60742500 60747500
Chr08 60760000 60765000
Chr08 60770000 60775000
Chr08 60772500 60777500
Chr08 60775000 60780000
Chr08 60782500 60787500
Chr08 60785000 60790000
Chr08 60925000 60930000
Chr08 60927500 60932500
Chr08 61085000 61090000
Chr08 61092500 61097500
Chr08 61645000 61650000
Chr08 61725000 61730000
Chr08 61747500 61752500
Chr08 63325000 63330000
Chr08 63377500 63382500
Chr08 63517500 63522500
Chr08 63532500 63537500
Chr08 64035000 64040000
Chr08 64085000 64090000
Chr08 64107500 64112500
Chr08 64110000 64115000
Chr08 64112500 64117500
Chr08 64115000 64120000
Chr08 64117500 64122500
Chr08 64120000 64125000
Chr08 64125000 64130000
Chr08 64137500 64142500
Chr08 64140000 64145000
Chr08 64147500 64152500
Chr08 64150000 64155000
Chr08 64152500 64157500
Chr08 64155000 64160000
Chr08 64162500 64167500
Chr08 64180000 64185000
Chr08 64182500 64187500
Chr08 64185000 64190000
Chr08 64187500 64192500
Chr08 64190000 64195000
Chr08 64192500 64197500
Chr08 64215000 64220000
Chr08 64857500 64862500
Chr08 64860000 64865000
Chr08 64887500 64892500
Chr08 65497500 65502500
Chr08 65720000 65725000
Chr08 65887500 65892500
Chr08 67290000 67295000
Chr08 67292500 67297500
Chr08 67295000 67300000
Chr08 67297500 67302500
Chr08 67300000 67305000
Chr08 67320000 67325000
Chr08 67535000 67540000
Chr08 67537500 67542500
Chr08 67540000 67545000
Chr08 67637500 67642500
Chr08 68105000 68110000
Chr08 68865000 68870000
Chr08 68867500 68872500
Chr09 570000 575000
Chr09 807500 812500
Chr09 835000 840000
Chr09 837500 842500
Chr09 890000 895000
Chr09 1892500 1897500
Chr09 3162500 3167500
Chr09 3165000 3170000
Chr09 3465000 3470000
Chr09 3467500 3472500
Chr09 3490000 3495000
Chr09 5602500 5607500
Chr09 6982500 6987500
Chr09 7180000 7185000
Chr09 7182500 7187500
Chr09 7490000 7495000
Chr09 7492500 7497500
Chr09 7495000 7500000
Chr09 7497500 7502500
Chr09 8000000 8005000
Chr09 8005000 8010000
Chr09 8007500 8012500
Chr09 8010000 8015000
Chr09 8012500 8017500
Chr09 8635000 8640000
Chr09 9982500 9987500
Chr09 10917500 10922500
Chr09 13127500 13132500
Chr09 13135000 13140000
Chr09 13197500 13202500
Chr09 13200000 13205000
Chr09 13210000 13215000
Chr09 13212500 13217500
Chr09 13215000 13220000
Chr09 13217500 13222500
Chr09 13222500 13227500
Chr09 13225000 13230000
Chr09 13245000 13250000
Chr09 13250000 13255000
Chr09 13252500 13257500
Chr09 13255000 13260000
Chr09 13317500 13322500
Chr09 13320000 13325000
Chr09 13322500 13327500
Chr09 13357500 13362500
Chr09 13465000 13470000
Chr09 13467500 13472500
Chr09 13700000 13705000
Chr09 14645000 14650000
Chr09 14857500 14862500
Chr09 14860000 14865000
Chr09 15452500 15457500
Chr09 16215000 16220000
Chr09 16432500 16437500
Chr09 16435000 16440000
Chr09 16957500 16962500
Chr09 17560000 17565000
Chr09 17562500 17567500
Chr09 17565000 17570000
Chr09 17567500 17572500
Chr09 17747500 17752500
Chr09 18090000 18095000
Chr09 18092500 18097500
Chr09 18100000 18105000
Chr09 18102500 18107500
Chr09 19237500 19242500
Chr09 19252500 19257500
Chr09 19255000 19260000
Chr09 19257500 19262500
Chr09 19260000 19265000
Chr09 19262500 19267500
Chr09 19422500 19427500
Chr09 19425000 19430000
Chr09 19427500 19432500
Chr09 19527500 19532500
Chr09 19642500 19647500
Chr09 19645000 19650000
Chr09 20027500 20032500
Chr09 21485000 21490000
Chr09 22267500 22272500
Chr09 22270000 22275000
Chr09 27382500 27387500
Chr09 28130000 28135000
Chr09 28132500 28137500
Chr09 29830000 29835000
Chr09 29832500 29837500
Chr09 30057500 30062500
Chr09 30287500 30292500
Chr09 30822500 30827500
Chr09 31200000 31205000
Chr09 31232500 31237500
Chr09 33102500 33107500
Chr09 33242500 33247500
Chr09 33610000 33615000
Chr09 33612500 33617500
Chr09 33815000 33820000
Chr09 33817500 33822500
Chr09 33820000 33825000
Chr09 33822500 33827500
Chr09 34097500 34102500
Chr09 34100000 34105000
Chr09 34567500 34572500
Chr09 34602500 34607500
Chr09 34605000 34610000
Chr09 34607500 34612500
Chr09 34610000 34615000
Chr09 34612500 34617500
Chr09 34615000 34620000
Chr09 34617500 34622500
Chr09 34620000 34625000
Chr09 34622500 34627500
Chr09 34625000 34630000
Chr09 34627500 34632500
Chr09 34630000 34635000
Chr09 34632500 34637500
Chr09 34640000 34645000
Chr09 34642500 34647500
Chr09 34645000 34650000
Chr09 34787500 34792500
Chr09 34790000 34795000
Chr09 36230000 36235000
Chr09 36432500 36437500
Chr09 36555000 36560000
Chr09 36867500 36872500
Chr09 37650000 37655000
Chr09 37815000 37820000
Chr09 38045000 38050000
Chr09 38085000 38090000
Chr09 38087500 38092500
Chr09 38090000 38095000
Chr09 38200000 38205000
Chr09 38202500 38207500
Chr10 250000 255000
Chr10 487500 492500
Chr10 490000 495000
Chr10 942500 947500
Chr10 945000 950000
Chr10 947500 952500
Chr10 950000 955000
Chr10 952500 957500
Chr10 955000 960000
Chr10 957500 962500
Chr10 1940000 1945000
Chr10 3067500 3072500
Chr10 3727500 3732500
Chr10 4405000 4410000
Chr10 4407500 4412500
Chr10 7377500 7382500
Chr10 7382500 7387500
Chr10 7385000 7390000
Chr10 7665000 7670000
Chr10 8125000 8130000
Chr10 8127500 8132500
Chr10 8300000 8305000
Chr10 8507500 8512500
Chr10 8595000 8600000
Chr10 8615000 8620000
Chr10 8622500 8627500
Chr10 8625000 8630000
Chr10 8650000 8655000
Chr10 9222500 9227500
Chr10 9225000 9230000
Chr10 9227500 9232500
Chr10 9230000 9235000
Chr10 9232500 9237500
Chr10 9237500 9242500
Chr10 9240000 9245000
Chr10 9397500 9402500
Chr10 9400000 9405000
Chr10 9402500 9407500
Chr10 9405000 9410000
Chr10 9922500 9927500
Chr10 9925000 9930000
Chr10 9927500 9932500
Chr10 9930000 9935000
Chr10 10210000 10215000
Chr10 10212500 10217500
Chr10 10260000 10265000
Chr10 10262500 10267500
Chr10 10265000 10270000
Chr10 10267500 10272500
Chr10 10270000 10275000
Chr10 10272500 10277500
Chr10 10275000 10280000
Chr10 10277500 10282500
Chr10 10280000 10285000
Chr10 10315000 10320000
Chr10 10322500 10327500
Chr10 10325000 10330000
Chr10 10345000 10350000
Chr10 10347500 10352500
Chr10 10475000 10480000
Chr10 10477500 10482500
Chr10 10492500 10497500
Chr10 10665000 10670000
Chr10 11252500 11257500
Chr10 11255000 11260000
Chr10 12045000 12050000
Chr10 12597500 12602500
Chr10 12600000 12605000
Chr10 12670000 12675000
Chr10 12672500 12677500
Chr10 12897500 12902500
Chr10 12900000 12905000
Chr10 12907500 12912500
Chr10 12967500 12972500
Chr10 12970000 12975000
Chr10 12975000 12980000
Chr10 13352500 13357500
Chr10 13617500 13622500
Chr10 13832500 13837500
Chr10 13835000 13840000
Chr10 13837500 13842500
Chr10 14440000 14445000
Chr10 14442500 14447500
Chr10 14452500 14457500
Chr10 14455000 14460000
Chr10 15500000 15505000
Chr10 15502500 15507500
Chr10 16150000 16155000
Chr10 16962500 16967500
Chr10 16980000 16985000
Chr10 17047500 17052500
Chr10 17060000 17065000
Chr10 17062500 17067500
Chr10 20497500 20502500
Chr10 23292500 23297500
Chr10 23695000 23700000
Chr10 23730000 23735000
Chr10 23737500 23742500
Chr10 23740000 23745000
Chr10 23747500 23752500
Chr10 23750000 23755000
Chr10 23752500 23757500
Chr10 23762500 23767500
Chr10 23765000 23770000
Chr10 23767500 23772500
Chr10 23780000 23785000
Chr10 23782500 23787500
Chr10 23785000 23790000
Chr10 23787500 23792500
Chr10 23790000 23795000
Chr10 24692500 24697500
Chr10 24695000 24700000
Chr10 24827500 24832500
Chr10 25255000 25260000
Chr10 25307500 25312500
Chr10 26420000 26425000
Chr10 26422500 26427500
Chr10 26872500 26877500
Chr10 27095000 27100000
Chr10 27100000 27105000
Chr10 27175000 27180000
Chr10 27177500 27182500
Chr10 27220000 27225000
Chr10 27585000 27590000
Chr10 27610000 27615000
Chr10 27620000 27625000
Chr10 27622500 27627500
Chr10 27632500 27637500
Chr10 27635000 27640000
Chr10 27697500 27702500
Chr10 27700000 27705000
Chr10 27817500 27822500
Chr10 27820000 27825000
Chr10 28062500 28067500
Chr10 29320000 29325000
Chr10 29875000 29880000
Chr10 29877500 29882500
Chr10 31010000 31015000
Chr10 31140000 31145000
Chr10 31155000 31160000
Chr10 31157500 31162500
Chr10 34600000 34605000
Chr10 34602500 34607500
Chr10 34610000 34615000
Chr10 36815000 36820000
Chr10 36902500 36907500
Chr10 36905000 36910000
Chr10 36907500 36912500
Chr10 36910000 36915000
Chr10 36985000 36990000
Chr10 37327500 37332500
Chr11 842500 847500
Chr11 2567500 2572500
Chr11 8860000 8865000
Chr11 8862500 8867500
Chr11 8865000 8870000
Chr11 9690000 9695000
Chr11 10587500 10592500
Chr11 10590000 10595000
Chr11 10592500 10597500
Chr11 10852500 10857500
Chr11 11515000 11520000
Chr11 11517500 11522500
Chr11 12097500 12102500
Chr11 12337500 12342500
Chr11 12905000 12910000
Chr11 12907500 12912500
Chr11 13325000 13330000
Chr11 13735000 13740000
Chr11 13737500 13742500
Chr11 13870000 13875000
Chr11 13952500 13957500
Chr11 13955000 13960000
Chr11 13965000 13970000
Chr11 14025000 14030000
Chr11 14027500 14032500
Chr11 15350000 15355000
Chr11 15405000 15410000
Chr11 15407500 15412500
Chr11 15605000 15610000
Chr11 15607500 15612500
Chr11 15932500 15937500
Chr11 15935000 15940000
Chr11 15957500 15962500
Chr11 15985000 15990000
Chr11 15987500 15992500
Chr11 17260000 17265000
Chr11 17262500 17267500
Chr11 17612500 17617500
Chr11 17615000 17620000
Chr11 17692500 17697500
Chr11 17772500 17777500
Chr11 17805000 17810000
Chr11 17820000 17825000
Chr11 17985000 17990000
Chr11 18035000 18040000
Chr11 18132500 18137500
Chr11 18135000 18140000
Chr11 18625000 18630000
Chr11 18825000 18830000
Chr11 18827500 18832500
Chr11 18867500 18872500
Chr11 19125000 19130000
Chr11 19127500 19132500
Chr11 19200000 19205000
Chr11 19220000 19225000
Chr11 19537500 19542500
Chr11 19702500 19707500
Chr11 19705000 19710000
Chr11 19715000 19720000
Chr11 19717500 19722500
Chr11 19720000 19725000
Chr11 20027500 20032500
Chr11 20030000 20035000
Chr11 20032500 20037500
Chr11 20035000 20040000
Chr11 20037500 20042500
Chr11 20040000 20045000
Chr11 20050000 20055000
Chr11 20410000 20415000
Chr11 20412500 20417500
Chr11 20447500 20452500
Chr11 20942500 20947500
Chr11 20945000 20950000
Chr11 20947500 20952500
Chr11 20950000 20955000
Chr11 20952500 20957500
Chr11 21410000 21415000
Chr11 22150000 22155000
Chr11 22152500 22157500
Chr11 22155000 22160000
Chr11 22190000 22195000
Chr11 22742500 22747500
Chr11 23572500 23577500
Chr11 23630000 23635000
Chr11 23995000 24000000
Chr11 24260000 24265000
Chr11 24737500 24742500
Chr11 24740000 24745000
Chr11 25935000 25940000
Chr11 25937500 25942500
Chr11 25940000 25945000
Chr11 25942500 25947500
Chr11 25945000 25950000
Chr11 25970000 25975000
Chr11 25972500 25977500
Chr11 25985000 25990000
Chr11 25992500 25997500
Chr11 25995000 26000000
Chr11 26002500 26007500
Chr11 26020000 26025000
Chr11 26022500 26027500
Chr11 26027500 26032500
Chr11 26030000 26035000
Chr11 26032500 26037500
Chr11 26035000 26040000
Chr11 26040000 26045000
Chr11 26267500 26272500
Chr11 26335000 26340000
Chr11 26337500 26342500
Chr11 26415000 26420000
Chr11 27367500 27372500
Chr11 27487500 27492500
Chr11 29047500 29052500
Chr11 29657500 29662500
Chr11 29660000 29665000
Chr11 30375000 30380000
Chr11 30377500 30382500
Chr11 30380000 30385000
Chr11 30522500 30527500
Chr11 30525000 30530000
Chr11 30527500 30532500
Chr11 31322500 31327500
Chr11 31955000 31960000
Chr11 32200000 32205000
Chr11 32250000 32255000
Chr11 33202500 33207500
Chr11 33205000 33210000
Chr11 33207500 33212500
Chr11 33210000 33215000
Chr11 33342500 33347500
Chr11 33755000 33760000
Chr11 34365000 34370000
Chr11 34912500 34917500
Chr11 34915000 34920000
Chr11 35105000 35110000
Chr11 35510000 35515000
Chr11 35665000 35670000
Chr11 35982500 35987500
Chr11 35985000 35990000
Chr11 35992500 35997500
Chr11 35997500 36002500
Chr11 36002500 36007500
Chr11 36005000 36010000
Chr11 36012500 36017500
Chr11 36015000 36020000
Chr11 36017500 36022500
Chr11 36025000 36030000
Chr11 36040000 36045000
Chr11 36910000 36915000
Chr11 36925000 36930000
Chr11 36957500 36962500
Chr11 36987500 36992500
Chr11 36990000 36995000
Chr11 36992500 36997500
Chr11 36995000 37000000
Chr11 37000000 37005000
Chr11 37002500 37007500
Chr11 38900000 38905000
Chr11 39692500 39697500
Chr11 39772500 39777500
Chr11 39775000 39780000
Chr11 39777500 39782500
Chr11 39780000 39785000
Chr11 39787500 39792500
Chr11 39790000 39795000
Chr11 39832500 39837500
Chr11 39865000 39870000
Chr11 39867500 39872500
Chr11 39890000 39895000
Chr11 41745000 41750000
Chr11 41747500 41752500
Chr11 41750000 41755000
Chr11 41752500 41757500
Chr11 41755000 41760000
ChrUn 1750000 1755000
ChrUn 1757500 1762500
ChrUn 1760000 1765000
ChrUn 2127500 2132500
ChrUn 2130000 2135000
ChrUn 4012500 4017500
ChrUn 4015000 4020000
ChrUn 4052500 4057500
ChrUn 4055000 4060000
ChrUn 4057500 4062500
ChrUn 4060000 4065000
ChrUn 4062500 4067500
ChrUn 4082500 4087500
ChrUn 6992500 6997500
ChrUn 7345000 7350000
ChrUn 7347500 7352500
ChrUn 7350000 7355000
ChrUn 7352500 7357500
ChrUn 7355000 7360000
ChrUn 8480000 8485000
ChrUn 8482500 8487500
ChrUn 9052500 9057500
ChrUn 9057500 9062500
ChrUn 9165000 9170000
ChrUn 9167500 9172500
ChrUn 10822500 10827500
ChrUn 11135000 11140000
ChrUn 11765000 11770000
ChrUn 12872500 12877500
ChrUn 12962500 12967500
ChrUn 13067500 13072500
ChrUn 16595000 16600000
ChrUn 20522500 20527500
ChrUn 21385000 21390000
ChrUn 23572500 23577500
ChrUn 23575000 23580000
ChrUn 23577500 23582500
ChrUn 23915000 23920000
ChrUn 24837500 24842500
ChrUn 25035000 25040000
ChrUn 25037500 25042500
ChrUn 25590000 25595000
ChrUn 26720000 26725000
ChrUn 31552500 31557500
ChrUn 31555000 31560000
ChrUn 31677500 31682500
ChrUn 31680000 31685000
ChrUn 32840000 32845000
ChrUn 32842500 32847500
ChrUn 33332500 33337500
ChrUn 33335000 33340000
ChrUn 33350000 33355000
ChrUn 33482500 33487500
ChrUn 33537500 33542500
ChrUn 34050000 34055000
ChrUn 34052500 34057500
ChrUn 34185000 34190000
ChrUn 34187500 34192500
ChrUn 34330000 34335000
ChrUn 35450000 35455000
ChrUn 35452500 35457500
ChrUn 42405000 42410000
ChrUn 44595000 44600000
ChrUn 44597500 44602500
ChrUn 44600000 44605000
ChrUn 46582500 46587500
