chr start end
Chr03 10697500 10702500
Chr03 10710000 10715000
Chr03 10712500 10717500
Chr03 10797500 10802500
Chr03 10830000 10835000
Chr03 10832500 10837500
Chr03 10835000 10840000
Chr03 10922500 10927500
Chr03 11167500 11172500
Chr03 11175000 11180000
Chr03 11177500 11182500
Chr03 11190000 11195000
Chr03 11192500 11197500
Chr03 11195000 11200000
Chr03 11222500 11227500
Chr03 11225000 11230000
Chr03 11245000 11250000
Chr03 11262500 11267500
Chr03 11265000 11270000
Chr03 11267500 11272500
Chr03 11270000 11275000
Chr03 11272500 11277500
Chr03 11340000 11345000
Chr03 11372500 11377500
Chr03 11375000 11380000
Chr03 11377500 11382500
Chr03 11392500 11397500
Chr03 11585000 11590000
Chr03 11650000 11655000
Chr03 11652500 11657500
Chr03 11777500 11782500
Chr03 11840000 11845000
Chr03 11865000 11870000
Chr03 11867500 11872500
Chr03 12170000 12175000
Chr03 12255000 12260000
Chr03 12257500 12262500
Chr03 12260000 12265000
Chr03 12305000 12310000
Chr03 12307500 12312500
Chr03 12332500 12337500
Chr03 12377500 12382500
Chr03 12380000 12385000
Chr03 12570000 12575000
Chr03 12765000 12770000
Chr03 12877500 12882500
Chr03 12880000 12885000
Chr03 12917500 12922500
Chr03 12920000 12925000
Chr03 12977500 12982500
Chr03 12995000 13000000
Chr03 12997500 13002500
Chr03 13020000 13025000
Chr03 13022500 13027500
Chr03 13025000 13030000
Chr03 13027500 13032500
Chr03 13047500 13052500
Chr03 13050000 13055000
Chr03 13117500 13122500
Chr03 13120000 13125000
Chr03 13127500 13132500
Chr03 13130000 13135000
Chr03 13147500 13152500
Chr03 13150000 13155000
Chr03 13152500 13157500
Chr03 13160000 13165000
Chr03 13162500 13167500
Chr03 13192500 13197500
Chr03 13195000 13200000
Chr03 13197500 13202500
Chr03 13205000 13210000
Chr03 13212500 13217500
Chr03 13240000 13245000
Chr03 13242500 13247500
Chr03 13257500 13262500
Chr03 13260000 13265000
Chr03 13287500 13292500
Chr03 13297500 13302500
Chr03 13300000 13305000
Chr03 13302500 13307500
Chr03 13310000 13315000
Chr03 13317500 13322500
Chr03 13320000 13325000
Chr03 13360000 13365000
Chr03 13362500 13367500
Chr03 13365000 13370000
Chr03 13367500 13372500
Chr03 13370000 13375000
Chr03 13372500 13377500
Chr03 13375000 13380000
Chr03 13385000 13390000
Chr03 13387500 13392500
Chr03 13430000 13435000
Chr03 13435000 13440000
Chr03 13480000 13485000
Chr03 13567500 13572500
Chr03 13732500 13737500
Chr03 13735000 13740000
Chr03 13737500 13742500
Chr03 13757500 13762500
Chr03 13790000 13795000
Chr03 13900000 13905000
Chr03 13917500 13922500
Chr03 14635000 14640000
Chr03 14737500 14742500
Chr03 16945000 16950000
Chr03 16997500 17002500
Chr03 17042500 17047500
Chr03 17062500 17067500
Chr03 17222500 17227500
Chr03 17225000 17230000
Chr03 17540000 17545000
Chr03 17542500 17547500
Chr03 17560000 17565000
Chr03 17562500 17567500
Chr03 17575000 17580000
Chr03 17607500 17612500
Chr03 17610000 17615000
Chr03 17617500 17622500
Chr03 17620000 17625000
Chr03 17622500 17627500
Chr03 17625000 17630000
Chr03 17640000 17645000
Chr03 17642500 17647500
Chr03 17645000 17650000
Chr03 17647500 17652500
Chr03 18140000 18145000
Chr03 18142500 18147500
Chr03 18145000 18150000
Chr03 18147500 18152500
Chr03 18235000 18240000
Chr03 18257500 18262500
Chr03 18260000 18265000
Chr03 18282500 18287500
Chr03 18285000 18290000
Chr03 18287500 18292500
Chr03 18295000 18300000
Chr03 18322500 18327500
Chr03 18325000 18330000
Chr03 18347500 18352500
Chr03 18350000 18355000
Chr03 18550000 18555000
Chr03 18555000 18560000
Chr03 18557500 18562500
Chr03 18615000 18620000
Chr03 18707500 18712500
Chr03 19190000 19195000
Chr03 19192500 19197500
Chr03 19467500 19472500
Chr03 19470000 19475000
Chr03 19472500 19477500
Chr03 19485000 19490000
Chr03 19487500 19492500
Chr03 19572500 19577500
Chr03 19575000 19580000
Chr03 19617500 19622500
Chr03 19620000 19625000
Chr03 19677500 19682500
Chr03 19680000 19685000
Chr03 19682500 19687500
Chr03 20085000 20090000
Chr03 20235000 20240000
Chr03 20237500 20242500
Chr03 20277500 20282500
Chr03 20280000 20285000
Chr03 20282500 20287500
Chr03 20310000 20315000
Chr03 20322500 20327500
Chr03 20325000 20330000
Chr03 22957500 22962500
Chr03 23262500 23267500
Chr03 25375000 25380000
Chr03 25377500 25382500
Chr03 25380000 25385000
Chr03 25382500 25387500
Chr03 25510000 25515000
Chr03 25512500 25517500
Chr03 25515000 25520000
Chr03 25517500 25522500
Chr03 25520000 25525000
Chr03 25737500 25742500
Chr03 25740000 25745000
Chr03 26232500 26237500
Chr03 26340000 26345000
Chr03 26342500 26347500
Chr03 26350000 26355000
Chr03 26352500 26357500
Chr03 26735000 26740000
Chr03 26807500 26812500
Chr03 26810000 26815000
Chr03 26812500 26817500
Chr03 27100000 27105000
Chr03 27125000 27130000
Chr03 27127500 27132500
Chr03 27957500 27962500
Chr03 27972500 27977500
Chr03 27975000 27980000
Chr03 28050000 28055000
Chr03 28052500 28057500
Chr03 28055000 28060000
Chr03 28417500 28422500
Chr03 28420000 28425000
Chr03 28422500 28427500
Chr03 28425000 28430000
Chr03 28427500 28432500
Chr03 28430000 28435000
Chr03 28432500 28437500
Chr03 28435000 28440000
Chr03 28437500 28442500
Chr03 28440000 28445000
Chr03 28442500 28447500
Chr03 28590000 28595000
Chr03 28657500 28662500
Chr03 28835000 28840000
Chr03 28837500 28842500
Chr03 29037500 29042500
Chr03 29040000 29045000
Chr03 29130000 29135000
Chr03 29132500 29137500
Chr03 29180000 29185000
Chr03 29225000 29230000
Chr03 29227500 29232500
Chr03 29355000 29360000
Chr03 29357500 29362500
Chr03 30587500 30592500
Chr03 30590000 30595000
Chr03 30592500 30597500
Chr03 30810000 30815000
Chr03 30832500 30837500
Chr03 30855000 30860000
Chr03 30857500 30862500
Chr03 30860000 30865000
Chr03 30867500 30872500
Chr03 30882500 30887500
Chr03 30885000 30890000
Chr03 30887500 30892500
Chr03 30890000 30895000
Chr03 30905000 30910000
Chr03 30907500 30912500
Chr03 30910000 30915000
Chr03 30912500 30917500
Chr03 30915000 30920000
Chr03 30917500 30922500
Chr03 30920000 30925000
Chr03 31115000 31120000
Chr03 31117500 31122500
Chr03 31200000 31205000
Chr03 31202500 31207500
Chr03 31210000 31215000
Chr03 31212500 31217500
Chr03 31215000 31220000
Chr03 31222500 31227500
Chr03 31225000 31230000
Chr03 31655000 31660000
Chr03 31657500 31662500
Chr03 31660000 31665000
Chr03 31662500 31667500
Chr03 31665000 31670000
Chr03 31667500 31672500
Chr03 31670000 31675000
Chr03 31672500 31677500
Chr03 31680000 31685000
Chr03 31682500 31687500
Chr03 31760000 31765000
Chr03 31762500 31767500
Chr03 31782500 31787500
Chr03 31787500 31792500
Chr03 31790000 31795000
Chr03 31792500 31797500
Chr03 31795000 31800000
Chr03 31797500 31802500
Chr03 31825000 31830000
Chr03 31835000 31840000
Chr03 31837500 31842500
Chr03 33200000 33205000
Chr03 33202500 33207500
Chr03 33205000 33210000
Chr03 33207500 33212500
Chr03 33210000 33215000
Chr03 33212500 33217500
Chr03 33215000 33220000
Chr03 33217500 33222500
Chr03 33220000 33225000
Chr03 33222500 33227500
Chr03 33225000 33230000
Chr03 33227500 33232500
Chr03 33230000 33235000
Chr03 33232500 33237500
Chr03 33235000 33240000
Chr03 33242500 33247500
Chr03 33245000 33250000
Chr03 33255000 33260000
Chr03 33265000 33270000
Chr03 33267500 33272500
Chr03 33270000 33275000
Chr03 33277500 33282500
Chr03 33280000 33285000
Chr03 33282500 33287500
Chr03 33322500 33327500
Chr03 33325000 33330000
Chr03 33327500 33332500
Chr03 33330000 33335000
Chr03 33332500 33337500
Chr03 33335000 33340000
Chr03 33337500 33342500
Chr03 33340000 33345000
Chr03 33355000 33360000
Chr03 33357500 33362500
Chr03 33360000 33365000
Chr03 33452500 33457500
Chr03 33455000 33460000
Chr03 33490000 33495000
Chr03 33545000 33550000
Chr03 33547500 33552500
Chr03 33707500 33712500
Chr03 33720000 33725000
Chr03 34072500 34077500
Chr03 34435000 34440000
Chr03 35315000 35320000
Chr03 35317500 35322500
Chr03 35357500 35362500
Chr03 35360000 35365000
Chr03 35377500 35382500
Chr03 35380000 35385000
Chr03 35382500 35387500
Chr03 35385000 35390000
Chr03 35580000 35585000
Chr03 35862500 35867500
Chr03 35865000 35870000
Chr03 35897500 35902500
Chr03 36055000 36060000
Chr03 36075000 36080000
Chr03 36077500 36082500
Chr03 36317500 36322500
Chr03 36337500 36342500
Chr03 36340000 36345000
Chr03 36410000 36415000
Chr03 36500000 36505000
Chr03 36517500 36522500
Chr03 36875000 36880000
Chr03 36877500 36882500
Chr03 36917500 36922500
Chr03 36925000 36930000
Chr03 36932500 36937500
Chr03 37357500 37362500
Chr03 37427500 37432500
Chr03 37490000 37495000
Chr03 37492500 37497500
Chr03 37495000 37500000
Chr03 37640000 37645000
Chr03 37642500 37647500
Chr03 37827500 37832500
Chr03 37837500 37842500
Chr03 37895000 37900000
Chr03 38297500 38302500
Chr03 38327500 38332500
Chr03 38330000 38335000
Chr03 38332500 38337500
Chr03 38335000 38340000
Chr03 38355000 38360000
Chr03 38357500 38362500
Chr03 38380000 38385000
Chr03 38382500 38387500
Chr03 38620000 38625000
Chr03 38802500 38807500
Chr03 38805000 38810000
Chr03 38857500 38862500
Chr03 38860000 38865000
Chr03 38880000 38885000
Chr03 38902500 38907500
Chr03 38907500 38912500
Chr03 38910000 38915000
Chr03 39177500 39182500
Chr03 40362500 40367500
Chr03 40400000 40405000
Chr03 40540000 40545000
Chr03 40542500 40547500
Chr03 40545000 40550000
Chr03 40547500 40552500
Chr03 40550000 40555000
Chr03 40737500 40742500
Chr03 40777500 40782500
Chr03 40795000 40800000
Chr03 40797500 40802500
Chr03 41537500 41542500
Chr03 44775000 44780000
Chr03 44805000 44810000
Chr03 44807500 44812500
Chr03 44875000 44880000
Chr03 45295000 45300000
Chr03 45297500 45302500
Chr03 45330000 45335000
Chr03 45332500 45337500
Chr03 45335000 45340000
Chr03 45347500 45352500
Chr03 45350000 45355000
Chr03 45442500 45447500
Chr03 45887500 45892500
Chr03 45890000 45895000
Chr03 45910000 45915000
Chr03 46630000 46635000
Chr03 46677500 46682500
Chr03 46692500 46697500
Chr03 46695000 46700000
Chr03 46805000 46810000
Chr03 46852500 46857500
Chr03 47040000 47045000
Chr03 47042500 47047500
Chr03 47045000 47050000
Chr03 47047500 47052500
Chr03 47050000 47055000
Chr03 47102500 47107500
Chr03 47150000 47155000
Chr03 47195000 47200000
Chr03 47292500 47297500
Chr03 47295000 47300000
Chr03 47445000 47450000
Chr03 49405000 49410000
Chr03 49812500 49817500
Chr03 49815000 49820000
Chr03 49817500 49822500
Chr03 49825000 49830000
Chr03 50132500 50137500
Chr03 50135000 50140000
Chr03 50390000 50395000
Chr03 50430000 50435000
Chr03 50447500 50452500
Chr03 51630000 51635000
Chr03 51667500 51672500
Chr03 51712500 51717500
Chr03 51715000 51720000
Chr03 51727500 51732500
Chr03 51817500 51822500
Chr03 51820000 51825000
Chr03 51822500 51827500
Chr03 51825000 51830000
Chr03 51932500 51937500
Chr03 52122500 52127500
Chr03 52125000 52130000
Chr03 52135000 52140000
Chr03 52160000 52165000
Chr03 52162500 52167500
Chr03 52165000 52170000
Chr03 52407500 52412500
Chr03 52570000 52575000
Chr03 52572500 52577500
Chr03 52707500 52712500
Chr03 52755000 52760000
Chr03 54392500 54397500
Chr03 54395000 54400000
Chr03 54427500 54432500
Chr03 54447500 54452500
Chr03 54480000 54485000
Chr03 55197500 55202500
Chr03 57380000 57385000
Chr03 57692500 57697500
Chr03 57695000 57700000
Chr03 58145000 58150000
Chr03 58147500 58152500
Chr03 58157500 58162500
Chr03 58400000 58405000
Chr03 58402500 58407500
Chr03 58545000 58550000
Chr03 58657500 58662500
Chr03 58660000 58665000
Chr03 58662500 58667500
Chr03 58665000 58670000
Chr03 58667500 58672500
Chr03 58670000 58675000
Chr03 58672500 58677500
Chr03 58675000 58680000
Chr03 58677500 58682500
Chr03 58680000 58685000
Chr03 58682500 58687500
Chr03 58800000 58805000
Chr03 58802500 58807500
Chr03 59410000 59415000
Chr03 59412500 59417500
Chr03 60187500 60192500
Chr03 60462500 60467500
Chr03 60622500 60627500
Chr03 60625000 60630000
Chr03 60635000 60640000
Chr03 60645000 60650000
Chr03 61295000 61300000
Chr03 61307500 61312500
Chr03 61310000 61315000
Chr03 61612500 61617500
Chr03 61615000 61620000
Chr03 61617500 61622500
Chr03 61620000 61625000
Chr03 61622500 61627500
Chr03 61625000 61630000
Chr03 61652500 61657500
Chr03 61655000 61660000
Chr03 61660000 61665000
Chr03 61662500 61667500
Chr03 61690000 61695000
Chr03 61692500 61697500
Chr03 61695000 61700000
Chr03 61822500 61827500
Chr03 61825000 61830000
Chr03 61827500 61832500
Chr03 61830000 61835000
Chr03 61927500 61932500
Chr03 61970000 61975000
Chr03 62010000 62015000
Chr03 62042500 62047500
Chr03 62045000 62050000
Chr03 62047500 62052500
Chr03 62050000 62055000
Chr03 62052500 62057500
Chr03 62567500 62572500
Chr03 62570000 62575000
Chr03 62722500 62727500
Chr03 62725000 62730000
Chr03 63142500 63147500
Chr03 63145000 63150000
Chr03 63932500 63937500
Chr03 63935000 63940000
Chr03 63970000 63975000
Chr03 63980000 63985000
Chr03 64182500 64187500
Chr03 64185000 64190000
Chr03 64197500 64202500
Chr03 64200000 64205000
Chr03 64202500 64207500
Chr03 64232500 64237500
Chr03 64352500 64357500
Chr03 64595000 64600000
Chr03 64597500 64602500
Chr03 64605000 64610000
Chr03 64632500 64637500
Chr03 64790000 64795000
Chr03 64792500 64797500
Chr03 64795000 64800000
Chr03 64820000 64825000
Chr03 65142500 65147500
Chr03 65492500 65497500
Chr03 65495000 65500000
Chr03 65497500 65502500
Chr03 65500000 65505000
Chr03 65502500 65507500
Chr03 65505000 65510000
Chr04 687500 692500
Chr04 690000 695000
Chr04 752500 757500
Chr04 755000 760000
Chr04 872500 877500
Chr04 997500 1002500
Chr04 1000000 1005000
Chr04 1017500 1022500
Chr04 1020000 1025000
Chr04 1522500 1527500
Chr04 1525000 1530000
Chr04 1660000 1665000
Chr04 1737500 1742500
Chr04 1740000 1745000
Chr04 2222500 2227500
Chr04 2225000 2230000
Chr04 2320000 2325000
Chr04 2340000 2345000
Chr04 2347500 2352500
Chr04 2802500 2807500
Chr04 2805000 2810000
Chr04 3942500 3947500
Chr04 3945000 3950000
Chr04 4387500 4392500
Chr04 4472500 4477500
Chr04 4890000 4895000
Chr04 5167500 5172500
Chr04 5170000 5175000
Chr04 5172500 5177500
Chr04 5242500 5247500
Chr04 5720000 5725000
Chr04 5727500 5732500
Chr04 5747500 5752500
Chr04 5787500 5792500
Chr04 5875000 5880000
Chr04 5920000 5925000
Chr04 5947500 5952500
Chr04 6000000 6005000
Chr04 6015000 6020000
Chr04 6017500 6022500
Chr04 6047500 6052500
Chr04 6050000 6055000
Chr04 6052500 6057500
Chr04 6145000 6150000
Chr04 6220000 6225000
Chr04 6222500 6227500
Chr04 6225000 6230000
Chr04 6317500 6322500
Chr04 6462500 6467500
Chr04 6495000 6500000
Chr04 6497500 6502500
Chr04 6757500 6762500
Chr04 6760000 6765000
Chr04 6807500 6812500
Chr04 6987500 6992500
Chr04 6992500 6997500
Chr04 6995000 7000000
Chr04 7092500 7097500
Chr04 7147500 7152500
Chr04 7150000 7155000
Chr04 7152500 7157500
Chr04 7155000 7160000
Chr04 7157500 7162500
Chr04 7160000 7165000
Chr04 7162500 7167500
Chr04 7165000 7170000
Chr04 7250000 7255000
Chr04 7252500 7257500
Chr04 7255000 7260000
Chr04 7260000 7265000
Chr04 7262500 7267500
Chr04 7275000 7280000
Chr04 7277500 7282500
Chr04 7280000 7285000
Chr04 7410000 7415000
Chr04 7417500 7422500
Chr04 7420000 7425000
Chr04 7427500 7432500
Chr04 7492500 7497500
Chr04 7495000 7500000
Chr04 7497500 7502500
Chr04 7665000 7670000
Chr04 7677500 7682500
Chr04 7680000 7685000
Chr04 8365000 8370000
Chr04 8367500 8372500
Chr04 8385000 8390000
Chr04 8387500 8392500
Chr04 8395000 8400000
Chr04 8397500 8402500
Chr04 8400000 8405000
Chr04 8402500 8407500
Chr04 8405000 8410000
Chr04 8452500 8457500
Chr04 8455000 8460000
Chr04 8497500 8502500
Chr04 8545000 8550000
Chr04 8785000 8790000
Chr04 8787500 8792500
Chr04 8790000 8795000
Chr04 9675000 9680000
Chr04 9677500 9682500
Chr04 9680000 9685000
Chr04 9705000 9710000
Chr04 9787500 9792500
Chr04 9790000 9795000
Chr04 9792500 9797500
Chr04 9795000 9800000
Chr04 9817500 9822500
Chr04 9840000 9845000
Chr04 9842500 9847500
Chr04 9845000 9850000
Chr04 9847500 9852500
Chr04 9855000 9860000
Chr04 9857500 9862500
Chr04 9860000 9865000
Chr04 9872500 9877500
Chr04 9875000 9880000
Chr04 9950000 9955000
Chr04 9952500 9957500
Chr04 10000000 10005000
Chr04 10002500 10007500
Chr04 10005000 10010000
Chr04 10007500 10012500
Chr04 10010000 10015000
Chr04 10012500 10017500
Chr04 10015000 10020000
Chr04 10020000 10025000
Chr04 10022500 10027500
Chr04 10035000 10040000
Chr04 10037500 10042500
Chr04 10047500 10052500
Chr04 10050000 10055000
Chr04 10135000 10140000
Chr04 10137500 10142500
Chr04 10140000 10145000
Chr04 10142500 10147500
Chr04 10147500 10152500
Chr04 10150000 10155000
Chr04 10152500 10157500
Chr04 10155000 10160000
Chr04 10157500 10162500
Chr04 10160000 10165000
Chr04 10162500 10167500
Chr04 10165000 10170000
Chr04 10175000 10180000
Chr04 10337500 10342500
Chr04 10340000 10345000
Chr04 10342500 10347500
Chr04 10345000 10350000
Chr04 10347500 10352500
Chr04 10350000 10355000
Chr04 10352500 10357500
Chr04 10357500 10362500
Chr04 10360000 10365000
Chr04 10362500 10367500
Chr04 10365000 10370000
Chr04 10380000 10385000
Chr04 10382500 10387500
Chr04 10385000 10390000
Chr04 10387500 10392500
Chr04 10390000 10395000
Chr04 10392500 10397500
Chr04 10395000 10400000
Chr04 10397500 10402500
Chr04 10400000 10405000
Chr04 10402500 10407500
Chr04 10405000 10410000
Chr04 10407500 10412500
Chr04 10410000 10415000
Chr04 10440000 10445000
Chr04 10442500 10447500
Chr04 10572500 10577500
Chr04 10587500 10592500
Chr04 11740000 11745000
Chr04 11742500 11747500
Chr04 11745000 11750000
Chr04 11747500 11752500
Chr04 11750000 11755000
Chr04 11752500 11757500
Chr04 11765000 11770000
Chr04 11767500 11772500
Chr04 11770000 11775000
Chr04 11977500 11982500
Chr04 11992500 11997500
Chr04 12010000 12015000
Chr04 12072500 12077500
Chr04 12075000 12080000
Chr04 12507500 12512500
Chr04 12580000 12585000
Chr04 12737500 12742500
Chr04 12755000 12760000
Chr04 12757500 12762500
Chr04 12840000 12845000
Chr04 12842500 12847500
Chr04 12877500 12882500
Chr04 12887500 12892500
Chr04 12890000 12895000
Chr04 13212500 13217500
Chr04 13215000 13220000
Chr04 13360000 13365000
Chr04 13362500 13367500
Chr04 13365000 13370000
Chr04 13370000 13375000
Chr04 13435000 13440000
Chr04 13437500 13442500
Chr04 13440000 13445000
Chr04 14055000 14060000
Chr04 14800000 14805000
Chr04 14807500 14812500
Chr04 14880000 14885000
Chr04 15115000 15120000
Chr04 15117500 15122500
Chr04 15130000 15135000
Chr04 15132500 15137500
Chr04 15135000 15140000
Chr04 15140000 15145000
Chr04 15142500 15147500
Chr04 15145000 15150000
Chr04 15147500 15152500
Chr04 15150000 15155000
Chr04 15152500 15157500
Chr04 15155000 15160000
Chr04 15157500 15162500
Chr04 15160000 15165000
Chr04 15162500 15167500
Chr04 15165000 15170000
Chr04 15167500 15172500
Chr04 15170000 15175000
Chr04 15462500 15467500
Chr04 15582500 15587500
Chr04 15585000 15590000
Chr04 15815000 15820000
Chr04 16022500 16027500
Chr04 16027500 16032500
Chr04 16030000 16035000
Chr04 16040000 16045000
Chr04 16050000 16055000
Chr04 16340000 16345000
Chr04 16342500 16347500
Chr04 16345000 16350000
Chr04 16350000 16355000
Chr04 16352500 16357500
Chr04 16490000 16495000
Chr04 16540000 16545000
Chr04 16555000 16560000
Chr04 16580000 16585000
Chr04 16582500 16587500
Chr04 16585000 16590000
Chr04 16597500 16602500
Chr04 16677500 16682500
Chr04 16680000 16685000
Chr04 16682500 16687500
Chr04 16685000 16690000
Chr04 16687500 16692500
Chr04 16690000 16695000
Chr04 16692500 16697500
Chr04 16695000 16700000
Chr04 16782500 16787500
Chr04 16785000 16790000
Chr04 16795000 16800000
Chr04 16797500 16802500
Chr04 17237500 17242500
Chr04 17240000 17245000
Chr04 17265000 17270000
Chr04 17267500 17272500
Chr04 17340000 17345000
Chr04 17342500 17347500
Chr04 17520000 17525000
Chr04 17540000 17545000
Chr04 17745000 17750000
Chr04 17747500 17752500
Chr04 17750000 17755000
Chr04 17827500 17832500
Chr04 17830000 17835000
Chr04 18182500 18187500
Chr04 18185000 18190000
Chr04 18255000 18260000
Chr04 18290000 18295000
Chr04 18292500 18297500
Chr04 18325000 18330000
Chr04 18340000 18345000
Chr04 18342500 18347500
Chr04 18345000 18350000
Chr04 18347500 18352500
Chr04 18350000 18355000
Chr04 18627500 18632500
Chr04 18727500 18732500
Chr04 18730000 18735000
Chr04 18737500 18742500
Chr04 18740000 18745000
Chr04 18742500 18747500
Chr04 18745000 18750000
Chr04 18747500 18752500
Chr04 18750000 18755000
Chr04 18752500 18757500
Chr04 18860000 18865000
Chr04 18872500 18877500
Chr04 18890000 18895000
Chr04 18950000 18955000
Chr04 19545000 19550000
Chr04 20040000 20045000
Chr04 20112500 20117500
Chr04 20115000 20120000
Chr04 20257500 20262500
Chr04 20260000 20265000
Chr04 20277500 20282500
Chr04 20280000 20285000
Chr04 20287500 20292500
Chr04 20447500 20452500
Chr04 20450000 20455000
Chr04 20532500 20537500
Chr04 20535000 20540000
Chr04 20542500 20547500
Chr04 20550000 20555000
Chr04 20552500 20557500
Chr04 20587500 20592500
Chr04 20590000 20595000
Chr04 20592500 20597500
Chr04 20945000 20950000
Chr04 20947500 20952500
Chr04 20950000 20955000
Chr04 20952500 20957500
Chr04 20965000 20970000
Chr04 20967500 20972500
Chr04 20975000 20980000
Chr04 20977500 20982500
Chr04 21000000 21005000
Chr04 21022500 21027500
Chr04 21097500 21102500
Chr04 21255000 21260000
Chr04 21560000 21565000
Chr04 21720000 21725000
Chr04 21722500 21727500
Chr04 22042500 22047500
Chr04 22147500 22152500
Chr04 22150000 22155000
Chr04 22162500 22167500
Chr04 22165000 22170000
Chr04 22167500 22172500
Chr04 22170000 22175000
Chr04 22902500 22907500
Chr04 23525000 23530000
Chr04 23632500 23637500
Chr04 24377500 24382500
Chr04 24380000 24385000
Chr04 24410000 24415000
Chr04 24425000 24430000
Chr04 24427500 24432500
Chr04 24735000 24740000
Chr04 24737500 24742500
Chr04 25845000 25850000
Chr04 25847500 25852500
Chr04 26057500 26062500
Chr04 26567500 26572500
Chr04 26685000 26690000
Chr04 26687500 26692500
Chr04 26775000 26780000
Chr04 27152500 27157500
Chr04 27620000 27625000
Chr04 27622500 27627500
Chr04 27647500 27652500
Chr04 27660000 27665000
Chr04 27897500 27902500
Chr04 28210000 28215000
Chr04 28212500 28217500
Chr04 28310000 28315000
Chr04 28565000 28570000
Chr04 28772500 28777500
Chr04 28775000 28780000
Chr04 28860000 28865000
Chr04 29545000 29550000
Chr04 29597500 29602500
Chr04 30192500 30197500
Chr04 30195000 30200000
Chr04 30532500 30537500
Chr04 30535000 30540000
Chr04 30537500 30542500
Chr04 30540000 30545000
Chr04 30702500 30707500
Chr04 31342500 31347500
Chr04 31422500 31427500
Chr04 31425000 31430000
Chr04 31510000 31515000
Chr04 31512500 31517500
Chr04 31957500 31962500
Chr04 31992500 31997500
Chr04 31995000 32000000
Chr04 32080000 32085000
Chr04 32082500 32087500
Chr04 32085000 32090000
Chr04 32087500 32092500
Chr04 32090000 32095000
Chr04 32107500 32112500
Chr04 32110000 32115000
Chr04 32635000 32640000
Chr04 32870000 32875000
Chr04 32877500 32882500
Chr04 32880000 32885000
Chr04 32882500 32887500
Chr04 32885000 32890000
Chr04 33080000 33085000
Chr04 33245000 33250000
Chr04 33717500 33722500
Chr04 34135000 34140000
Chr04 34245000 34250000
Chr04 34247500 34252500
Chr04 34252500 34257500
Chr04 34605000 34610000
Chr04 34612500 34617500
Chr04 34615000 34620000
Chr04 34807500 34812500
Chr04 34810000 34815000
Chr04 34812500 34817500
Chr04 34832500 34837500
Chr04 34852500 34857500
Chr04 34862500 34867500
Chr04 36080000 36085000
Chr04 36195000 36200000
Chr04 36197500 36202500
Chr04 36237500 36242500
Chr04 36240000 36245000
Chr04 36380000 36385000
Chr04 36425000 36430000
Chr04 36427500 36432500
Chr04 36565000 36570000
Chr04 36567500 36572500
Chr04 36570000 36575000
Chr04 36597500 36602500
Chr04 36617500 36622500
Chr04 36965000 36970000
Chr04 36967500 36972500
Chr04 37112500 37117500
Chr04 37120000 37125000
Chr04 37122500 37127500
Chr04 37225000 37230000
Chr04 37860000 37865000
Chr04 38192500 38197500
Chr04 38195000 38200000
Chr05 250000 255000
Chr05 370000 375000
Chr05 372500 377500
Chr05 375000 380000
Chr05 915000 920000
Chr05 917500 922500
Chr05 1522500 1527500
Chr05 1572500 1577500
Chr05 1835000 1840000
Chr05 1917500 1922500
Chr05 2035000 2040000
Chr05 2087500 2092500
Chr05 2090000 2095000
Chr05 2442500 2447500
Chr05 2750000 2755000
Chr05 3182500 3187500
Chr05 3355000 3360000
Chr05 3357500 3362500
Chr05 3370000 3375000
Chr05 3372500 3377500
Chr05 3375000 3380000
Chr05 3377500 3382500
Chr05 3380000 3385000
Chr05 3382500 3387500
Chr05 3385000 3390000
Chr05 3387500 3392500
Chr05 3390000 3395000
Chr05 3392500 3397500
Chr05 3395000 3400000
Chr05 3397500 3402500
Chr05 3400000 3405000
Chr05 3402500 3407500
Chr05 3405000 3410000
Chr05 3407500 3412500
Chr05 3412500 3417500
Chr05 3415000 3420000
Chr05 3422500 3427500
Chr05 3492500 3497500
Chr05 3555000 3560000
Chr05 3557500 3562500
Chr05 3560000 3565000
Chr05 3562500 3567500
Chr05 3625000 3630000
Chr05 3662500 3667500
Chr05 3765000 3770000
Chr05 3827500 3832500
Chr05 3835000 3840000
Chr05 3837500 3842500
Chr05 3840000 3845000
Chr05 3842500 3847500
Chr05 3845000 3850000
Chr05 3847500 3852500
Chr05 3930000 3935000
Chr05 3947500 3952500
Chr05 4097500 4102500
Chr05 4147500 4152500
Chr05 4182500 4187500
Chr05 4185000 4190000
Chr05 4187500 4192500
Chr05 4310000 4315000
Chr05 4532500 4537500
Chr05 4707500 4712500
Chr05 4820000 4825000
Chr05 4892500 4897500
Chr05 4907500 4912500
Chr05 5070000 5075000
Chr05 5072500 5077500
Chr05 5075000 5080000
Chr05 5077500 5082500
Chr05 5327500 5332500
Chr05 5437500 5442500
Chr05 5552500 5557500
Chr05 5555000 5560000
Chr05 5557500 5562500
Chr05 5560000 5565000
Chr05 5562500 5567500
Chr05 5660000 5665000
Chr05 5662500 5667500
Chr05 5700000 5705000
Chr05 5702500 5707500
Chr05 5705000 5710000
Chr05 5707500 5712500
Chr05 5710000 5715000
Chr05 5712500 5717500
Chr05 5792500 5797500
Chr05 5827500 5832500
Chr05 5830000 5835000
Chr05 5832500 5837500
Chr05 5862500 5867500
Chr05 5870000 5875000
Chr05 5912500 5917500
Chr05 5967500 5972500
Chr05 5970000 5975000
Chr05 5972500 5977500
Chr05 5975000 5980000
