Chr Start End
Chr08 1878588 2182202
Chr08 2149189 2339857
Chr08 2199603 2602915
Chr08 2339858 2819071
Chr08 2602972 2849741
Chr08 2880591 3252597
Chr08 3184480 3252856
Chr08 4071681 4381517
Chr08 4240848 4448662
Chr08 4398942 4638997
Chr08 4476290 4834222
Chr08 4639007 4931968
Chr08 4834441 5176516
Chr08 4962939 5269727
Chr08 5191908 5439311
Chr08 5618335 5803227
Chr08 5869587 5905226
Chr08 5896674 5905570
Chr08 6883816 7150776
Chr08 6997938 7247841
Chr08 7153237 7263010
Chr08 7247848 7439148
Chr08 7263374 7490295
Chr08 7439166 7625755
Chr08 7634710 8199541
Chr08 7900747 8324398
Chr08 8199578 8551858
Chr08 8896752 8938117
Chr08 8919446 8938373
Chr08 8938124 9042228
Chr08 8938407 9156285
Chr08 9105825 9157955
Chr08 9354041 9591756
Chr08 9728513 10102868
Chr08 10250273 10453802
Chr08 10336739 10853016
Chr08 10460508 11120276
Chr08 10853022 11143562
Chr08 11346484 11674035
Chr08 11582084 11771428
Chr08 11674049 11789973
Chr08 12190749 12409447
Chr08 12348370 12591088
Chr08 12413627 12607309
Chr08 12591090 12661345
Chr08 12614324 12661722
Chr08 12661354 12679825
Chr08 12661730 12723875
Chr08 12802946 13199726
Chr08 12997078 13204397
Chr08 13199740 13413234
Chr08 13204408 13471702
Chr08 13471703 13697308
Chr08 13522535 13703959
Chr08 13719611 14249939
Chr08 14445988 14807273
Chr08 14958598 15097955
Chr08 15088856 15210530
Chr08 15219652 15296341
Chr08 15220518 15470743
Chr08 15296347 15761988
Chr08 15470927 15878305
Chr08 15906294 16024896
Chr08 16022248 16128296
Chr08 16249182 16568578
Chr08 16282039 16620922
Chr08 16568903 16816847
Chr08 16625543 16957285
Chr08 16887912 16962207
Chr08 16959191 16962352
Chr08 16962217 17042311
Chr08 17051478 17209138
Chr08 17142963 17497788
Chr08 17682080 18092714
Chr08 17975467 18188058
Chr08 18092863 18287480
Chr08 18188434 18476709
Chr08 18476728 18679560
Chr08 18514184 18936173
Chr08 18937117 19284881
Chr08 19132406 19475036
Chr08 19612526 22475596
Chr08 19867561 22564469
Chr08 22475745 22616626
Chr08 22934286 24248130
Chr08 23998226 24420297
Chr08 24248147 24752545
Chr08 24438456 24839312
Chr08 24752768 24947402
Chr08 24839316 24993892
Chr08 24947409 25372108
Chr08 24995621 25932142
Chr08 25372138 26152279
Chr08 26160798 26556449
Chr08 26323100 26649214
Chr08 26898568 27015918
Chr08 27224964 27651850
Chr08 27651856 27794734
Chr08 27748037 27866121
Chr08 27794744 27907811
Chr08 28294593 28681816
Chr08 28648025 28734798
Chr08 28681886 28760502
Chr08 28734997 29177737
Chr08 28760514 29232340
Chr08 30008024 30105839
Chr08 30206573 30777546
Chr08 30367135 30822844
Chr08 30777563 30964711
Chr08 30822868 31061793
Chr08 31160562 31240984
Chr08 31164941 31257186
Chr08 31241044 31262475
Chr08 34431810 36088527
Chr08 34778487 36331976
Chr08 36096903 36349820
Chr08 37300125 37345605
Chr08 37306159 37347261
Chr08 37533827 39193448
Chr08 38153415 39572418
Chr08 39193494 39732343
Chr08 40196864 40480034
Chr08 40299159 40583475
Chr08 40583490 40831426
Chr08 40833286 41065270
Chr08 41058417 41077329
Chr08 41453485 41502661
Chr08 41480135 42190197
Chr08 41505054 42388160
Chr08 42190242 42536191
Chr08 43007513 43126026
Chr08 43053105 43371864
Chr08 43321866 43521758
Chr08 43665322 43789226
Chr08 43810275 44074162
Chr08 43974628 44376128
Chr08 44436190 44553229
Chr08 44537546 44567031
Chr08 44567032 45287636
Chr08 44649715 46355756
Chr08 45311740 46625881
Chr08 46355825 46671337
Chr08 46625883 46676020
Chr08 46671364 46775101
Chr08 46676026 46881453
Chr08 46775128 47183238
Chr08 47183362 47337893
Chr08 47643376 48011251
Chr08 47759831 48250201
Chr08 48014431 48596310
Chr08 48798985 50905184
Chr08 49602357 51054224
Chr08 50905192 51097230
Chr08 51056684 51193885
Chr08 51106555 51512452
Chr08 51215451 51569171
Chr08 51520480 51620955
Chr08 51569330 51707191
Chr08 51620957 51795321
Chr08 51731902 51818407
Chr08 51795328 51978698
Chr08 51979934 52299095
Chr08 52168732 52299442
Chr08 52299097 52391490
Chr08 52303110 52403723
Chr08 52391492 52643764
Chr08 52643773 52749070
Chr08 52664957 52857824
Chr08 53961963 54074692
Chr08 54039048 54081331
Chr08 54083773 54488878
Chr08 54390125 54768546
Chr08 54488919 54954715
Chr08 54879945 54955281
Chr08 54954721 54955591
Chr08 54975306 55343226
Chr08 54996445 55899098
Chr08 55899108 56321928
Chr08 56283576 56342444
Chr08 57391138 57609283
Chr08 57499667 57678948
Chr08 57713342 57731805
Chr08 57723512 57736714
Chr08 57731807 57931098
Chr08 57736717 58174796
Chr08 57941286 58439026
Chr08 58882556 59179884
Chr08 58921848 59342614
Chr08 59179901 59625698
Chr08 59342726 59970004
Chr08 60047694 60201996
Chr08 60090136 60639781
Chr08 60736034 61025792
Chr08 61032605 61339329
Chr08 61391854 61857453
Chr08 61768280 61987219
Chr08 62205851 62243780
Chr08 62207710 62249746
Chr08 62243809 62258657
Chr08 62249994 62290301
Chr08 62850936 63265444
Chr08 63017425 63362613
Chr08 64015151 64021476
Chr08 64018084 64052293
Chr08 64021568 64075304
Chr08 64531887 65290269
Chr08 64844481 65356797
Chr08 65290289 65358938
Chr08 65358941 65360074
Chr08 67977779 68574210
Chr08 68160154 68858550
Chr08 68574223 69157873
Chr09 700284 942306
Chr09 844942 1089844
Chr09 1756049 2168850
Chr09 2010630 2169477
Chr09 2168909 2174197
Chr09 2169733 2174913
Chr09 2174211 2176230
Chr09 2174941 2176895
Chr09 2176243 2179297
Chr09 2177036 2394236
Chr09 2179421 2458467
Chr09 2394286 2882631
Chr09 4107002 4813898
Chr09 4183674 4999444
Chr09 4813899 5159186
Chr09 5252603 5642467
Chr09 5538162 5729024
Chr09 5642711 5780100
Chr09 5729045 5791558
Chr09 5780109 5975394
Chr09 5839269 7030170
Chr09 5975400 7195777
Chr09 7457158 7686984
Chr09 7675605 7707264
Chr09 7687004 8032742
Chr09 7707306 8564340
Chr09 8057754 8565606
Chr09 8564372 8721937
Chr09 8565615 8725714
Chr09 8722189 8741083
Chr09 8725746 8750968
Chr09 8741361 8770424
Chr09 8751014 8823331
Chr09 8775209 8829222
Chr09 8823333 8890057
Chr09 8829664 9437607
Chr09 8890058 9986113
Chr09 9470774 10135255
Chr09 9995946 10320880
Chr09 10135266 10322116
Chr09 10417604 11258855
Chr09 10735399 11700661
Chr09 11593668 13041866
Chr09 11701634 13214964
Chr09 13042218 13215513
Chr09 13214970 13237975
Chr09 13215514 13238505
Chr09 13238051 13275151
Chr09 13238927 13287622
Chr09 13287816 13567172
Chr09 13518082 14073847
Chr09 13567653 14267542
Chr09 14073867 14332520
Chr09 14267547 14404621
Chr09 14332650 14493322
Chr09 14404636 14762132
Chr09 14494170 14946929
Chr09 14776780 15565880
Chr09 15000879 15590574
Chr09 15565951 15602759
Chr09 15590929 15632798
Chr09 15602764 15647067
Chr09 15632809 15783885
Chr09 16401567 16771629
Chr09 16405224 16881642
Chr09 16799716 16887408
Chr09 16887430 17217481
Chr09 17087129 17404567
Chr09 17476478 17785048
Chr09 17780510 18117751
Chr09 17786349 18850304
Chr09 18128590 18853019
Chr09 18850313 18865956
Chr09 18854997 19101691
Chr09 18867332 19175486
Chr09 19101692 19291864
Chr09 19175488 19319962
Chr09 19321097 19367747
Chr09 19837643 19889953
Chr09 19869393 19987952
Chr09 19891594 20105101
Chr09 19988020 20415145
Chr09 20105342 20741302
Chr09 20463535 20796085
Chr09 20743362 20911621
Chr09 20928823 20930931
Chr09 20929016 20935153
Chr09 20930973 20938509
Chr09 20935162 20943804
Chr09 20938545 20944940
Chr09 20944052 20950315
Chr09 20944962 21034077
Chr09 21046387 21132029
Chr09 21131522 21235146
Chr09 21132094 21393407
Chr09 21555575 21587919
Chr09 21940784 22015958
Chr09 22361580 22802495
Chr09 22650526 22870284
Chr09 22802516 23044375
Chr09 23148419 23381288
Chr09 23518058 23784040
Chr09 23719181 24089231
Chr09 24118598 24448896
Chr09 24525455 24903686
Chr09 24818712 25107658
Chr09 24906309 25200295
Chr09 25120183 25306233
Chr09 25200298 25469317
Chr09 25469545 25812806
Chr09 25601769 25933702
Chr09 26330669 26685700
Chr09 26521901 26781782
Chr09 27627541 27631675
Chr09 27630318 27633471
Chr09 27662180 27879154
Chr09 27756072 28133796
Chr09 27879253 28326640
Chr09 28138602 28528966
Chr09 28328324 28574810
Chr09 28533872 28630930
Chr09 28683548 28743416
Chr09 28689049 28841121
Chr09 28942816 29376684
Chr09 29664973 30036093
Chr09 29970001 30043091
Chr09 30036128 30045763
Chr09 30043094 30048393
Chr09 30045767 30049968
Chr09 30048421 30070949
Chr09 30049973 30183253
Chr09 30638256 30721147
Chr09 30660010 30763893
Chr09 30721162 30918038
Chr09 30786465 30934748
Chr09 30918067 30991696
Chr09 30935074 31176778
Chr09 30991728 31333463
Chr09 31180756 31344560
Chr09 31333483 31389474
Chr09 31344571 31412301
Chr09 31389481 31414907
Chr09 31412304 31422905
Chr09 31414914 31473657
Chr09 31422920 31757685
Chr09 31477415 32077797
Chr09 31757712 32147600
Chr09 32077896 32220917
Chr09 32174961 32359039
Chr09 32220918 32677444
Chr09 33873604 34107981
Chr09 34438099 35830807
Chr09 34729925 35853691
Chr09 35863379 36269650
Chr09 36202182 36500718
Chr09 36269722 36617816
Chr09 36677658 37037187
Chr09 36855261 37045107
Chr09 37038698 37138403
Chr09 37293199 37802262
Chr09 37530294 37962775
Chr09 37811383 38057188
Chr10 1721459 1893046
Chr10 2189978 2876349
Chr10 2510078 2905933
Chr10 2879693 3018491
Chr10 3102621 3451928
Chr10 3310294 3607962
Chr10 3451934 3708419
Chr10 3749339 3859056
Chr10 4083977 4180620
Chr10 4180659 4270254
Chr10 4266793 4274321
Chr10 4270264 4287361
Chr10 4274627 4449971
Chr10 4298418 4495875
Chr10 4449978 5048133
Chr10 4510806 5052205
Chr10 5048166 5060303
Chr10 5052236 5113868
Chr10 5061154 5340748
Chr10 5150255 5692600
Chr10 5340925 5919451
Chr10 5762484 6008729
Chr10 5929838 6217166
Chr10 6320063 6736228
Chr10 6354621 6938458
Chr10 6740323 7014813
Chr10 6958762 7098024
Chr10 7014923 7115512
Chr10 7098586 7156770
Chr10 7115542 7275477
Chr10 7288570 7614700
Chr10 7716753 7935874
Chr10 7772206 8313563
Chr10 7939736 8448727
Chr10 8313569 8554383
Chr10 8494182 8649482
Chr10 8554415 8649733
Chr10 10239709 10703756
Chr10 10543722 10840675
Chr10 10703758 11147460
Chr10 10840744 11222787
Chr10 11362917 11560469
Chr10 11751953 12000048
Chr10 11848407 12322891
Chr10 12955126 13137872
Chr10 13084296 13169200
Chr10 13169501 13409664
Chr10 13283060 13411566
Chr10 13413721 13480168
Chr10 13674666 13915158
Chr10 13736011 13988342
Chr10 13929971 13989288
Chr10 13988783 13996222
Chr10 13989295 14289457
Chr10 14289510 14658109
Chr10 14450541 14738790
Chr10 14658125 14783006
Chr10 14738795 14920858
Chr10 14783113 14953126
Chr10 14927280 14970466
Chr10 14953147 15063186
Chr10 14971582 15130999
Chr10 15409225 15415931
Chr10 15415326 15685808
Chr10 15416177 15773538
Chr10 15685809 15998372
Chr10 15773540 16104198
Chr10 15998544 16204940
Chr10 16104351 16292279
Chr10 16204945 16441227
Chr10 16297631 16453147
Chr10 16822082 17371579
Chr10 17418349 17461198
Chr10 17434927 17708197
Chr10 17461200 18308124
Chr10 17708208 18514088
Chr10 18308125 18649856
Chr10 18514968 18713881
Chr10 18649911 18965188
Chr10 18716450 19306570
Chr10 18973107 19558921
Chr10 19317577 19619163
Chr10 19558932 20307334
Chr10 22341490 22522543
Chr10 22383569 22818380
Chr10 22522730 23252323
Chr10 22818394 23315451
Chr10 23252324 23355769
Chr10 23447561 23580989
Chr10 23485343 23594835
Chr10 23581176 23782746
Chr10 23594867 23783262
Chr10 23782963 23830488
Chr10 24366771 24398687
Chr10 24368695 24612365
Chr10 25508989 25690696
Chr10 25570539 25892226
Chr10 25690700 26494973
Chr10 25892245 26613865
Chr10 26774018 26886186
Chr10 26836072 27219656
Chr10 26887195 27312998
Chr10 27619792 27622600
Chr10 27620523 27631071
Chr10 27622610 27864216
Chr10 28083814 28273969
Chr10 28598142 28949950
Chr10 28782566 29034636
Chr10 29733947 30527631
Chr10 29791142 30783902
Chr10 30527730 30784370
Chr10 30783906 30820520
Chr10 30784383 30913024
Chr10 30820538 30913877
Chr10 30913029 31076507
Chr10 31194511 31472227
Chr10 31455942 31538805
Chr10 31538816 31619857
Chr10 31618496 31620962
Chr10 31619867 31639852
Chr10 31621047 31791547
Chr10 32188149 32346358
Chr10 32316309 32486282
Chr10 32349346 33523325
Chr10 32486295 33620620
Chr10 33529067 33770096
Chr10 33856197 34860222
Chr10 34795582 34860334
Chr10 34860230 34860825
Chr10 34860343 34861027
Chr10 34860828 34861408
Chr10 34861042 35159148
Chr10 36119874 36478214
Chr10 36314002 36668135
Chr10 36679435 37186230
Chr10 36947604 37218930
Chr10 37186235 37296645
Chr11 124423 735915
Chr11 358386 945650
Chr11 761145 953917
Chr11 1041884 1045061
Chr11 1044575 1080947
Chr11 1045071 1119172
Chr11 1080971 1130422
Chr11 1128202 1133816
Chr11 1130441 1262261
Chr11 1975644 2147856
Chr11 2101795 2289890
Chr11 2289899 2635534
Chr11 2420664 2774959
Chr11 2635706 3094243
Chr11 3094249 3256713
Chr11 3205214 3257300
Chr11 3257305 3371207
Chr11 3280179 3399994
Chr11 8147104 8600479
Chr11 8206964 8693229
Chr11 8600488 8831967
Chr11 8869047 9165280
Chr11 8934168 9304582
Chr11 9165283 9341554
Chr11 9304820 9434213
Chr11 9456317 9627010
Chr11 9627071 9824044
Chr11 10262466 10537422
Chr11 10280907 10761122
Chr11 10542941 10944592
Chr11 10953657 11066749
Chr11 11029531 11252289
Chr11 11483859 12081413
Chr11 12055400 12216918
Chr11 12093255 12222322
Chr11 12222357 12436321
Chr11 12266934 12675343
Chr11 12436381 12748846
Chr11 12675365 13091014
Chr11 13091327 13927562
Chr11 13852258 14158234
Chr11 13931945 14232854
Chr11 14158308 14381724
Chr11 14232855 14461353
Chr11 14381757 14519004
Chr11 14461402 14555555
Chr11 14519135 14590359
Chr11 14555568 14644113
Chr11 14590381 14727382
Chr11 14957700 15342704
Chr11 15238131 15462344
Chr11 15462639 15980851
Chr11 15787263 16151594
Chr11 15994501 16228428
Chr11 16151912 16257335
Chr11 16228446 16525454
Chr11 16265709 17398540
Chr11 17437156 17555447
Chr11 17450094 17607163
Chr11 17555737 17622895
Chr11 19135626 19644595
Chr11 19137651 19812157
Chr11 19696198 19813077
Chr11 19812169 19815599
Chr11 19813080 20042000
Chr11 19815883 20563463
Chr11 20050237 20593998
Chr11 20578128 20599572
Chr11 20632525 20668921
Chr11 20650788 20674541
Chr11 20674552 20691536
Chr11 20688520 20696600
Chr11 20696611 20703988
Chr11 20700252 20707650
Chr11 20713887 20753759
Chr11 20731487 20762802
Chr11 20762836 20769133
Chr11 20765529 20774535
Chr11 20769136 20783624
Chr11 20774537 20808436
Chr11 20783642 21227881
Chr11 21595615 21795494
Chr11 21649139 22186186
Chr11 22186201 22537195
Chr11 23453405 23456549
Chr11 23455770 23462074
Chr11 23628081 23701656
Chr11 23678435 24036964
Chr11 23701667 24358558
Chr11 24458018 24670746
Chr11 24649347 25015525
Chr11 24673124 25658871
Chr11 25977932 26064025
Chr11 26060357 26100480
Chr11 26064026 26101749
Chr11 26100485 26103102
Chr11 26101750 26104861
Chr11 26103104 26325005
Chr11 26107305 26326122
Chr11 26325176 26413064
Chr11 26326353 26619205
Chr11 27340770 28076088
Chr11 28109270 28285693
Chr11 28283774 28290577
Chr11 29382244 29522629
Chr11 29498012 29623870
Chr11 29522655 29986708
Chr11 29627228 30176683
Chr11 30550391 30966300
Chr11 30858452 31177113
Chr11 31430862 31964094
Chr11 31569455 32331613
Chr11 31971580 32482314
Chr11 32337221 32681325
Chr11 32482654 32695241
Chr11 32695247 33161720
Chr11 32868492 33167128
Chr11 33207823 33415960
Chr11 33361904 33687137
Chr11 34627149 34699954
Chr11 34698800 34702192
Chr11 34699956 34702752
Chr11 34702203 34999015
Chr11 35205366 35327511
Chr11 35243718 35341194
Chr11 35327516 35354498
Chr11 35341202 35356213
Chr11 35354503 35544850
Chr11 35356245 35559764
Chr11 35544914 35596837
Chr11 35559768 35603081
Chr11 35596839 35636962
Chr11 35603114 35782748
Chr11 35789566 35795143
Chr11 35790553 35804114
Chr11 35795150 36640948
Chr11 35804130 36699243
Chr11 36641063 36852519
Chr11 37077126 37364017
Chr11 37251400 37460626
Chr11 37364097 37522379
Chr11 37854269 37910396
Chr11 37882625 38125143
Chr11 37910540 38128267
Chr11 38125158 38280812
Chr11 38754428 38956036
Chr11 38956037 39142685
Chr11 39062755 39239862
Chr11 39585585 39887048
Chr11 39812559 39964568
Chr11 40787229 41151363
Chr11 41002772 41371963
Chr11 41151772 41403572
Chr11 41372007 41404537
Chr11 41404546 41406800
Chr11 41405129 41407737
Chr11 41406887 41483449
Chr11 41407744 41690513
ChrUn 19240043 30173758
ChrUn 34048240 40233237
ChrUn 36927333 40520020
