Chr Start End
Chr06 24355000 24359999
Chr06 24400000 24404999
Chr06 24555000 24559999
Chr06 24565000 24569999
Chr06 24570000 24574999
Chr06 24590000 24594999
Chr06 24595000 24599999
Chr06 24610000 24614999
Chr06 24650000 24654999
Chr06 24655000 24659999
Chr06 24665000 24669999
Chr06 24670000 24674999
Chr06 24710000 24714999
Chr06 24715000 24719999
Chr06 24805000 24809999
Chr06 24910000 24914999
Chr06 25100000 25104999
Chr06 25445000 25449999
Chr06 25830000 25834999
Chr06 25920000 25924999
Chr06 25935000 25939999
Chr06 26060000 26064999
Chr06 26205000 26209999
Chr06 26210000 26214999
Chr06 26675000 26679999
Chr06 26800000 26804999
Chr06 26880000 26884999
Chr06 26930000 26934999
Chr06 27155000 27159999
Chr06 27640000 27644999
Chr06 27850000 27854999
Chr06 28050000 28054999
Chr06 28095000 28099999
Chr06 28110000 28114999
Chr06 28120000 28124999
Chr06 28170000 28174999
Chr06 28375000 28379999
Chr06 28400000 28404999
Chr06 28425000 28429999
Chr06 28430000 28434999
Chr06 28435000 28439999
Chr06 28475000 28479999
Chr06 28580000 28584999
Chr06 28700000 28704999
Chr06 28710000 28714999
Chr06 28940000 28944999
Chr06 28945000 28949999
Chr06 28985000 28989999
Chr06 29115000 29119999
Chr06 29175000 29179999
Chr06 29220000 29224999
Chr06 29225000 29229999
Chr06 29230000 29234999
Chr06 29235000 29239999
Chr06 29255000 29259999
Chr06 29300000 29304999
Chr06 29390000 29394999
Chr06 29400000 29404999
Chr06 29495000 29499999
Chr06 29550000 29554999
Chr06 29835000 29839999
Chr06 30045000 30049999
Chr06 30060000 30064999
Chr06 30370000 30374999
Chr06 30410000 30414999
Chr06 30470000 30474999
Chr06 30590000 30594999
Chr06 30595000 30599999
Chr06 31290000 31294999
Chr06 32310000 32314999
Chr06 32420000 32424999
Chr06 32450000 32454999
Chr06 32470000 32474999
Chr06 32480000 32484999
Chr06 32485000 32489999
Chr06 32600000 32604999
Chr06 32625000 32629999
Chr06 33065000 33069999
Chr06 33500000 33504999
Chr06 33515000 33519999
Chr06 33530000 33534999
Chr06 33780000 33784999
Chr06 33835000 33839999
Chr06 33840000 33844999
Chr06 33895000 33899999
Chr06 33905000 33909999
Chr06 33930000 33934999
Chr06 33945000 33949999
Chr06 34000000 34004999
Chr06 34065000 34069999
Chr06 34130000 34134999
Chr06 34170000 34174999
Chr06 34180000 34184999
Chr06 34195000 34199999
Chr06 34210000 34214999
Chr06 34295000 34299999
Chr06 34525000 34529999
Chr06 34535000 34539999
Chr06 34560000 34564999
Chr06 34565000 34569999
Chr06 34575000 34579999
Chr06 34630000 34634999
Chr06 34745000 34749999
Chr06 34965000 34969999
Chr06 34975000 34979999
Chr06 34980000 34984999
Chr06 35015000 35019999
Chr06 35025000 35029999
Chr06 35075000 35079999
Chr06 35275000 35279999
Chr06 35350000 35354999
Chr06 35930000 35934999
Chr06 35955000 35959999
Chr06 35965000 35969999
Chr06 35970000 35974999
Chr06 35975000 35979999
Chr06 36070000 36074999
Chr06 36230000 36234999
Chr06 36290000 36294999
Chr06 36305000 36309999
Chr06 36345000 36349999
Chr06 36355000 36359999
Chr06 36360000 36364999
Chr06 36520000 36524999
Chr06 36530000 36534999
Chr06 36565000 36569999
Chr06 36705000 36709999
Chr06 36755000 36759999
Chr06 36760000 36764999
Chr06 36770000 36774999
Chr06 36775000 36779999
Chr06 36870000 36874999
Chr06 36945000 36949999
Chr06 36990000 36994999
Chr06 37025000 37029999
Chr06 37170000 37174999
Chr06 37195000 37199999
Chr06 37200000 37204999
Chr06 37210000 37214999
Chr06 37240000 37244999
Chr06 37275000 37279999
Chr06 37280000 37284999
Chr06 37310000 37314999
Chr06 37360000 37364999
Chr06 37385000 37389999
Chr06 37400000 37404999
Chr06 37580000 37584999
Chr06 37585000 37589999
Chr06 37700000 37704999
Chr06 37760000 37764999
Chr06 37825000 37829999
Chr06 37840000 37844999
Chr06 37885000 37889999
Chr06 37930000 37934999
Chr06 37950000 37954999
Chr06 37965000 37969999
Chr06 38000000 38004999
Chr06 38270000 38274999
Chr06 38465000 38469999
Chr06 38470000 38474999
Chr06 38475000 38479999
Chr06 38570000 38574999
Chr06 38575000 38579999
Chr06 38950000 38954999
Chr06 38955000 38959999
Chr06 38975000 38979999
Chr06 39045000 39049999
Chr06 39055000 39059999
Chr06 39085000 39089999
Chr06 39100000 39104999
Chr06 39165000 39169999
Chr06 39195000 39199999
Chr06 39210000 39214999
Chr06 39225000 39229999
Chr06 39345000 39349999
Chr06 39415000 39419999
Chr06 39535000 39539999
Chr06 39780000 39784999
Chr06 39820000 39824999
Chr06 39825000 39829999
Chr06 39860000 39864999
Chr06 39940000 39944999
Chr06 39950000 39954999
Chr06 40205000 40209999
Chr06 40220000 40224999
Chr06 40265000 40269999
Chr06 40275000 40279999
Chr06 40775000 40779999
Chr06 40975000 40979999
Chr06 40985000 40989999
Chr06 40990000 40994999
Chr06 40995000 40999999
Chr06 41045000 41049999
Chr06 41065000 41069999
Chr06 41130000 41134999
Chr06 41140000 41144999
Chr06 41185000 41189999
Chr06 41275000 41279999
Chr06 41285000 41289999
Chr06 41440000 41444999
Chr06 41445000 41449999
Chr06 41470000 41474999
Chr06 41580000 41584999
Chr06 41585000 41589999
Chr06 41595000 41599999
Chr06 41730000 41734999
Chr06 41735000 41739999
Chr06 41825000 41829999
Chr06 41870000 41874999
Chr06 41875000 41879999
Chr06 41920000 41924999
Chr06 41930000 41934999
Chr06 42230000 42234999
Chr06 42300000 42304999
Chr06 42460000 42464999
Chr06 42575000 42579999
Chr06 42755000 42759999
Chr06 42820000 42824999
Chr06 42870000 42874999
Chr06 42925000 42929999
Chr06 42930000 42934999
Chr06 42945000 42949999
Chr06 42950000 42954999
Chr06 43020000 43024999
Chr06 43040000 43044999
Chr06 43055000 43059999
Chr06 43105000 43109999
Chr06 43140000 43144999
Chr06 43170000 43174999
Chr06 43180000 43184999
Chr06 43215000 43219999
Chr06 43270000 43274999
Chr06 43485000 43489999
Chr06 43490000 43494999
Chr06 43835000 43839999
Chr06 43975000 43979999
Chr06 44195000 44199999
Chr06 44440000 44444999
Chr06 44640000 44644999
Chr06 44715000 44719999
Chr06 44815000 44819999
Chr06 44950000 44954999
Chr06 45160000 45164999
Chr06 45585000 45589999
Chr06 45925000 45929999
Chr06 45930000 45934999
Chr06 45945000 45949999
Chr06 46235000 46239999
Chr06 46335000 46339999
Chr06 46355000 46359999
Chr06 46360000 46364999
Chr06 46370000 46374999
Chr06 46565000 46569999
Chr06 46630000 46634999
Chr06 46680000 46684999
Chr06 46725000 46729999
Chr06 46775000 46779999
Chr06 46790000 46794999
Chr06 46930000 46934999
Chr06 47350000 47354999
Chr06 47365000 47369999
Chr06 47445000 47449999
Chr06 47515000 47519999
Chr06 47860000 47864999
Chr06 48800000 48804999
Chr06 50135000 50139999
Chr06 50145000 50149999
Chr06 50405000 50409999
Chr06 50455000 50459999
Chr06 50520000 50524999
Chr06 50620000 50624999
Chr06 50675000 50679999
Chr06 50735000 50739999
Chr06 50740000 50744999
Chr06 50825000 50829999
Chr06 51090000 51094999
Chr06 51325000 51329999
Chr06 51335000 51339999
Chr06 51355000 51359999
Chr06 51370000 51374999
Chr06 51790000 51794999
Chr06 51845000 51849999
Chr06 51940000 51944999
Chr06 51950000 51954999
Chr06 52025000 52029999
Chr06 52045000 52049999
Chr06 52090000 52094999
Chr07 775000 779999
Chr07 1285000 1289999
Chr07 3135000 3139999
Chr07 13280000 13284999
Chr07 19495000 19499999
Chr07 20220000 20224999
Chr07 22540000 22544999
Chr07 22545000 22549999
Chr07 22555000 22559999
Chr07 23505000 23509999
Chr07 23550000 23554999
Chr07 23660000 23664999
Chr07 23730000 23734999
Chr07 25235000 25239999
Chr07 31125000 31129999
Chr07 31130000 31134999
Chr07 31135000 31139999
Chr07 31810000 31814999
Chr07 33065000 33069999
Chr07 33085000 33089999
Chr07 33135000 33139999
Chr07 33145000 33149999
Chr07 33160000 33164999
Chr07 33215000 33219999
Chr07 33230000 33234999
Chr07 33235000 33239999
Chr07 33345000 33349999
Chr07 33375000 33379999
Chr07 33440000 33444999
Chr07 33445000 33449999
Chr07 33490000 33494999
Chr07 33495000 33499999
Chr07 33515000 33519999
Chr07 33520000 33524999
Chr07 33575000 33579999
Chr07 33580000 33584999
Chr07 33585000 33589999
Chr07 33590000 33594999
Chr07 33645000 33649999
Chr07 33665000 33669999
Chr07 33675000 33679999
Chr07 33680000 33684999
Chr07 33775000 33779999
Chr07 33875000 33879999
Chr07 34035000 34039999
Chr07 34120000 34124999
Chr07 34555000 34559999
Chr07 34725000 34729999
Chr07 34790000 34794999
Chr07 34940000 34944999
Chr07 35715000 35719999
Chr07 35955000 35959999
Chr07 37120000 37124999
Chr07 37340000 37344999
Chr07 37500000 37504999
Chr07 37630000 37634999
Chr07 37980000 37984999
Chr07 38030000 38034999
Chr07 39175000 39179999
Chr07 39180000 39184999
Chr07 39475000 39479999
Chr07 40100000 40104999
Chr07 40625000 40629999
Chr07 41245000 41249999
Chr07 41935000 41939999
Chr07 42080000 42084999
Chr07 42470000 42474999
Chr07 42560000 42564999
Chr07 42895000 42899999
Chr07 42905000 42909999
Chr07 42910000 42914999
Chr07 42930000 42934999
Chr07 42950000 42954999
Chr07 43145000 43149999
Chr07 43175000 43179999
Chr07 43200000 43204999
Chr07 43210000 43214999
Chr07 43240000 43244999
Chr07 43455000 43459999
Chr07 43675000 43679999
Chr07 43680000 43684999
Chr07 43745000 43749999
Chr07 43990000 43994999
Chr07 43995000 43999999
Chr07 44020000 44024999
Chr07 44395000 44399999
Chr07 44455000 44459999
Chr07 44460000 44464999
Chr07 44475000 44479999
Chr07 44480000 44484999
Chr07 44520000 44524999
Chr07 44525000 44529999
Chr07 44735000 44739999
Chr07 44890000 44894999
Chr07 44910000 44914999
Chr07 44930000 44934999
Chr07 44985000 44989999
Chr07 45060000 45064999
Chr07 45105000 45109999
Chr07 45840000 45844999
Chr07 46395000 46399999
Chr07 46480000 46484999
Chr07 46565000 46569999
Chr07 46725000 46729999
Chr07 46775000 46779999
Chr07 46840000 46844999
Chr07 47025000 47029999
Chr07 47190000 47194999
Chr07 47205000 47209999
Chr07 47660000 47664999
Chr07 47685000 47689999
Chr07 47720000 47724999
Chr07 47755000 47759999
Chr07 47890000 47894999
Chr07 47895000 47899999
Chr07 47905000 47909999
Chr07 47955000 47959999
Chr07 48095000 48099999
Chr07 48350000 48354999
Chr07 48425000 48429999
Chr07 48575000 48579999
Chr07 48820000 48824999
Chr07 49200000 49204999
Chr07 49210000 49214999
Chr07 49370000 49374999
Chr07 49425000 49429999
Chr07 49670000 49674999
Chr07 49705000 49709999
Chr07 49735000 49739999
Chr07 49740000 49744999
Chr07 49770000 49774999
Chr07 50510000 50514999
Chr07 50515000 50519999
Chr07 50950000 50954999
Chr07 51290000 51294999
Chr07 51330000 51334999
Chr07 51415000 51419999
Chr07 51570000 51574999
Chr07 51595000 51599999
Chr07 51610000 51614999
Chr07 51620000 51624999
Chr07 51625000 51629999
Chr07 51655000 51659999
Chr07 51660000 51664999
Chr07 51680000 51684999
Chr07 51690000 51694999
Chr07 51740000 51744999
Chr07 51745000 51749999
Chr07 51795000 51799999
Chr07 51895000 51899999
Chr07 51925000 51929999
Chr07 51960000 51964999
Chr07 52250000 52254999
Chr07 52255000 52259999
Chr07 52315000 52319999
Chr07 52345000 52349999
Chr07 52380000 52384999
Chr07 52385000 52389999
Chr07 52390000 52394999
Chr07 52470000 52474999
Chr07 52585000 52589999
Chr07 52695000 52699999
Chr07 52845000 52849999
Chr07 52935000 52939999
Chr07 52995000 52999999
Chr07 53245000 53249999
Chr07 53250000 53254999
Chr07 53470000 53474999
Chr07 53585000 53589999
Chr07 53600000 53604999
Chr07 53785000 53789999
Chr07 53790000 53794999
Chr07 53800000 53804999
Chr07 53830000 53834999
Chr08 2270000 2274999
Chr08 3945000 3949999
Chr08 3995000 3999999
Chr08 4290000 4294999
Chr08 4535000 4539999
Chr08 4550000 4554999
Chr08 4675000 4679999
Chr08 4710000 4714999
Chr08 4740000 4744999
Chr08 4755000 4759999
Chr08 4850000 4854999
Chr08 4855000 4859999
Chr08 5010000 5014999
Chr08 5015000 5019999
Chr08 5100000 5104999
Chr08 5165000 5169999
Chr08 5170000 5174999
Chr08 5225000 5229999
Chr08 5290000 5294999
Chr08 5340000 5344999
Chr08 5530000 5534999
Chr08 5535000 5539999
Chr08 5875000 5879999
Chr08 5920000 5924999
Chr08 6325000 6329999
Chr08 6465000 6469999
Chr08 6480000 6484999
Chr08 6525000 6529999
Chr08 6655000 6659999
Chr08 7515000 7519999
Chr08 7520000 7524999
Chr08 7870000 7874999
Chr08 7875000 7879999
Chr08 7930000 7934999
Chr08 8175000 8179999
Chr08 8260000 8264999
Chr08 8400000 8404999
Chr08 8495000 8499999
Chr08 8505000 8509999
Chr08 8510000 8514999
Chr08 9160000 9164999
Chr08 9170000 9174999
Chr08 9750000 9754999
Chr08 9805000 9809999
Chr08 9810000 9814999
Chr08 10115000 10119999
Chr08 10130000 10134999
Chr08 10505000 10509999
Chr08 10605000 10609999
Chr08 10870000 10874999
Chr08 11490000 11494999
Chr08 11540000 11544999
Chr08 11645000 11649999
Chr08 12275000 12279999
Chr08 12400000 12404999
Chr08 12435000 12439999
Chr08 12575000 12579999
Chr08 13280000 13284999
Chr08 13300000 13304999
Chr08 13405000 13409999
Chr08 13450000 13454999
Chr08 13585000 13589999
Chr08 13600000 13604999
Chr08 14185000 14189999
Chr08 14610000 14614999
Chr08 15140000 15144999
Chr08 15345000 15349999
Chr08 16315000 16319999
Chr08 16635000 16639999
Chr08 16710000 16714999
Chr08 16890000 16894999
Chr08 16940000 16944999
Chr08 16990000 16994999
Chr08 17045000 17049999
Chr08 17080000 17084999
Chr08 17085000 17089999
Chr08 17295000 17299999
Chr08 18150000 18154999
Chr08 24000000 24004999
Chr08 24795000 24799999
Chr08 26105000 26109999
Chr08 26900000 26904999
Chr08 26905000 26909999
Chr08 27350000 27354999
Chr08 27430000 27434999
Chr08 29430000 29434999
Chr08 29525000 29529999
Chr08 29730000 29734999
Chr08 30180000 30184999
Chr08 30445000 30449999
Chr08 30990000 30994999
Chr08 35105000 35109999
Chr08 36225000 36229999
Chr08 36255000 36259999
Chr08 36265000 36269999
Chr08 36300000 36304999
Chr08 36305000 36309999
Chr08 36315000 36319999
Chr08 36450000 36454999
Chr08 36500000 36504999
Chr08 36830000 36834999
Chr08 39485000 39489999
Chr08 40165000 40169999
Chr08 40630000 40634999
Chr08 41355000 41359999
Chr08 41505000 41509999
Chr08 41650000 41654999
Chr08 41690000 41694999
Chr08 41740000 41744999
Chr08 41760000 41764999
Chr08 42415000 42419999
Chr08 42425000 42429999
Chr08 42490000 42494999
Chr08 42495000 42499999
Chr08 43100000 43104999
Chr08 43155000 43159999
Chr08 43190000 43194999
Chr08 43415000 43419999
Chr08 43960000 43964999
Chr08 44155000 44159999
Chr08 44860000 44864999
Chr08 46800000 46804999
Chr08 46880000 46884999
Chr08 46885000 46889999
Chr08 46900000 46904999
Chr08 47060000 47064999
Chr08 47330000 47334999
Chr08 47365000 47369999
Chr08 49045000 49049999
Chr08 49650000 49654999
Chr08 50580000 50584999
Chr08 51470000 51474999
Chr08 51605000 51609999
Chr08 51625000 51629999
Chr08 51945000 51949999
Chr08 52015000 52019999
Chr08 52240000 52244999
Chr08 52490000 52494999
Chr08 53045000 53049999
Chr08 53285000 53289999
Chr08 53390000 53394999
Chr08 53405000 53409999
Chr08 53410000 53414999
Chr08 53545000 53549999
Chr08 53735000 53739999
Chr08 53845000 53849999
Chr08 53865000 53869999
Chr08 53880000 53884999
Chr08 53895000 53899999
Chr08 53900000 53904999
Chr08 54370000 54374999
Chr08 54560000 54564999
Chr08 54610000 54614999
Chr08 54615000 54619999
Chr08 54620000 54624999
Chr08 54900000 54904999
Chr08 54905000 54909999
Chr08 55235000 55239999
Chr08 55740000 55744999
Chr08 56715000 56719999
Chr08 57185000 57189999
Chr08 57880000 57884999
Chr08 58465000 58469999
Chr08 59295000 59299999
Chr08 59390000 59394999
Chr08 59395000 59399999
Chr08 59500000 59504999
Chr08 59920000 59924999
Chr08 60065000 60069999
Chr08 60250000 60254999
Chr08 60395000 60399999
Chr08 60515000 60519999
Chr08 60520000 60524999
Chr08 60545000 60549999
Chr08 61650000 61654999
Chr08 61670000 61674999
Chr08 61895000 61899999
Chr08 61900000 61904999
Chr08 61920000 61924999
Chr08 62200000 62204999
Chr08 62485000 62489999
Chr08 62860000 62864999
Chr08 62940000 62944999
Chr08 63110000 63114999
Chr08 63185000 63189999
Chr08 63235000 63239999
Chr08 63295000 63299999
Chr08 63440000 63444999
Chr08 63445000 63449999
Chr08 63615000 63619999
Chr08 64240000 64244999
Chr08 64295000 64299999
Chr08 64310000 64314999
Chr08 65250000 65254999
Chr08 65320000 65324999
Chr08 65845000 65849999
Chr08 67870000 67874999
Chr08 68015000 68019999
Chr08 68070000 68074999
Chr09 600000 604999
Chr09 825000 829999
Chr09 835000 839999
Chr09 1025000 1029999
Chr09 1585000 1589999
Chr09 4780000 4784999
Chr09 5370000 5374999
Chr09 5385000 5389999
Chr09 5510000 5514999
Chr09 5520000 5524999
Chr09 5685000 5689999
Chr09 5930000 5934999
Chr09 5965000 5969999
Chr09 10170000 10174999
Chr09 10375000 10379999
Chr09 13005000 13009999
Chr09 13440000 13444999
Chr09 13445000 13449999
Chr09 14450000 14454999
Chr09 14515000 14519999
Chr09 14855000 14859999
Chr09 14940000 14944999
Chr09 14990000 14994999
Chr09 15055000 15059999
Chr09 15210000 15214999
Chr09 15265000 15269999
Chr09 15275000 15279999
Chr09 16375000 16379999
Chr09 16740000 16744999
Chr09 16930000 16934999
Chr09 16960000 16964999
Chr09 16985000 16989999
Chr09 17035000 17039999
Chr09 17405000 17409999
Chr09 17530000 17534999
Chr09 17960000 17964999
Chr09 19465000 19469999
Chr09 19680000 19684999
Chr09 19765000 19769999
Chr09 20565000 20569999
Chr09 20635000 20639999
Chr09 20650000 20654999
Chr09 20680000 20684999
Chr09 21755000 21759999
Chr09 22065000 22069999
Chr09 22335000 22339999
Chr09 22380000 22384999
Chr09 22665000 22669999
Chr09 22945000 22949999
Chr09 23005000 23009999
Chr09 23330000 23334999
Chr09 23355000 23359999
Chr09 23420000 23424999
Chr09 23670000 23674999
Chr09 23700000 23704999
Chr09 23845000 23849999
Chr09 23950000 23954999
Chr09 24350000 24354999
Chr09 24530000 24534999
Chr09 24585000 24589999
Chr09 24590000 24594999
Chr09 24635000 24639999
Chr09 24725000 24729999
Chr09 25670000 25674999
Chr09 26360000 26364999
Chr09 26465000 26469999
Chr09 26765000 26769999
Chr09 27315000 27319999
Chr09 27565000 27569999
Chr09 27865000 27869999
Chr09 28205000 28209999
Chr09 28625000 28629999
Chr09 29465000 29469999
Chr09 29475000 29479999
Chr09 29615000 29619999
Chr09 29645000 29649999
Chr09 30095000 30099999
Chr09 30310000 30314999
Chr09 30315000 30319999
Chr09 30625000 30629999
Chr09 30705000 30709999
Chr09 31085000 31089999
Chr09 31270000 31274999
Chr09 31305000 31309999
Chr09 31515000 31519999
Chr09 32185000 32189999
Chr09 32275000 32279999
Chr09 32390000 32394999
Chr09 32520000 32524999
Chr09 32550000 32554999
Chr09 32600000 32604999
Chr09 32665000 32669999
Chr09 32705000 32709999
Chr09 32765000 32769999
Chr09 32800000 32804999
Chr09 32805000 32809999
Chr09 32965000 32969999
Chr09 32990000 32994999
Chr09 33000000 33004999
Chr09 33015000 33019999
Chr09 33300000 33304999
Chr09 33320000 33324999
Chr09 33370000 33374999
Chr09 33410000 33414999
Chr09 33610000 33614999
Chr09 33630000 33634999
Chr09 34055000 34059999
Chr09 34295000 34299999
Chr09 34305000 34309999
Chr09 34385000 34389999
Chr09 34390000 34394999
Chr09 34405000 34409999
Chr09 34450000 34454999
Chr09 36325000 36329999
Chr09 36530000 36534999
Chr09 36540000 36544999
Chr09 36780000 36784999
Chr09 36810000 36814999
Chr09 37160000 37164999
Chr09 37175000 37179999
Chr09 37300000 37304999
Chr09 37370000 37374999
Chr09 37375000 37379999
Chr09 37505000 37509999
Chr09 37940000 37944999
Chr09 37980000 37984999
Chr09 38000000 38004999
Chr09 38090000 38094999
Chr09 38095000 38099999
Chr09 38155000 38159999
Chr09 38160000 38164999
Chr09 38200000 38204999
Chr10 285000 289999
Chr10 490000 494999
Chr10 625000 629999
Chr10 965000 969999
Chr10 1265000 1269999
Chr10 1355000 1359999
Chr10 1365000 1369999
Chr10 1370000 1374999
Chr10 1565000 1569999
Chr10 1670000 1674999
Chr10 1705000 1709999
Chr10 1735000 1739999
Chr10 1875000 1879999
Chr10 1940000 1944999
Chr10 2075000 2079999
Chr10 2090000 2094999
Chr10 2165000 2169999
Chr10 2220000 2224999
Chr10 2295000 2299999
Chr10 2315000 2319999
Chr10 2465000 2469999
Chr10 2605000 2609999
Chr10 2750000 2754999
Chr10 2790000 2794999
Chr10 2810000 2814999
Chr10 2825000 2829999
Chr10 3140000 3144999
Chr10 3145000 3149999
Chr10 3215000 3219999
Chr10 3225000 3229999
Chr10 3230000 3234999
Chr10 3235000 3239999
Chr10 3270000 3274999
Chr10 3480000 3484999
Chr10 3910000 3914999
Chr10 3925000 3929999
Chr10 3940000 3944999
Chr10 4005000 4009999
Chr10 4130000 4134999
Chr10 4385000 4389999
Chr10 4510000 4514999
Chr10 4545000 4549999
Chr10 4550000 4554999
Chr10 4940000 4944999
Chr10 5070000 5074999
Chr10 5235000 5239999
Chr10 5300000 5304999
Chr10 5370000 5374999
Chr10 5375000 5379999
Chr10 5745000 5749999
Chr10 5895000 5899999
Chr10 5975000 5979999
Chr10 6505000 6509999
Chr10 6545000 6549999
Chr10 6550000 6554999
Chr10 6590000 6594999
Chr10 6760000 6764999
Chr10 6770000 6774999
Chr10 6900000 6904999
Chr10 6910000 6914999
Chr10 7040000 7044999
Chr10 7075000 7079999
Chr10 7080000 7084999
Chr10 7290000 7294999
Chr10 7295000 7299999
Chr10 7410000 7414999
Chr10 7535000 7539999
Chr10 7575000 7579999
Chr10 7750000 7754999
Chr10 7805000 7809999
Chr10 7915000 7919999
Chr10 7955000 7959999
Chr10 8020000 8024999
Chr10 8065000 8069999
Chr10 8080000 8084999
Chr10 8195000 8199999
Chr10 8295000 8299999
Chr10 8300000 8304999
Chr10 8435000 8439999
Chr10 9180000 9184999
Chr10 9455000 9459999
Chr10 9465000 9469999
Chr10 9500000 9504999
Chr10 9585000 9589999
Chr10 9660000 9664999
Chr10 9775000 9779999
Chr10 9950000 9954999
Chr10 9995000 9999999
Chr10 10055000 10059999
Chr10 10115000 10119999
Chr10 10210000 10214999
Chr10 10270000 10274999
Chr10 10275000 10279999
Chr10 10305000 10309999
Chr10 10355000 10359999
Chr10 11005000 11009999
Chr10 11035000 11039999
Chr10 11245000 11249999
Chr10 11255000 11259999
Chr10 11260000 11264999
Chr10 11330000 11334999
Chr10 11410000 11414999
Chr10 11415000 11419999
Chr10 11485000 11489999
Chr10 11900000 11904999
Chr10 11935000 11939999
Chr10 12010000 12014999
Chr10 12040000 12044999
Chr10 12185000 12189999
Chr10 12190000 12194999
Chr10 12335000 12339999
Chr10 12430000 12434999
Chr10 12475000 12479999
Chr10 12675000 12679999
Chr10 12780000 12784999
Chr10 12965000 12969999
Chr10 13275000 13279999
Chr10 13895000 13899999
Chr10 14075000 14079999
Chr10 14110000 14114999
Chr10 14305000 14309999
Chr10 14355000 14359999
Chr10 14395000 14399999
Chr10 14465000 14469999
Chr10 14480000 14484999
Chr10 14485000 14489999
Chr10 14495000 14499999
Chr10 14510000 14514999
Chr10 14515000 14519999
Chr10 14605000 14609999
Chr10 14630000 14634999
Chr10 14670000 14674999
Chr10 14880000 14884999
Chr10 14910000 14914999
Chr10 15075000 15079999
Chr10 15085000 15089999
Chr10 15145000 15149999
Chr10 15265000 15269999
Chr10 15320000 15324999
Chr10 15380000 15384999
Chr10 15390000 15394999
Chr10 15440000 15444999
Chr10 15445000 15449999
Chr10 15450000 15454999
Chr10 15530000 15534999
Chr10 15810000 15814999
Chr10 16135000 16139999
Chr10 16460000 16464999
Chr10 16775000 16779999
Chr10 17135000 17139999
Chr10 17530000 17534999
Chr10 17625000 17629999
Chr10 17655000 17659999
Chr10 17695000 17699999
Chr10 17700000 17704999
Chr10 18220000 18224999
Chr10 18560000 18564999
Chr10 19510000 19514999
Chr10 19620000 19624999
Chr10 22750000 22754999
Chr10 22775000 22779999
Chr10 23305000 23309999
Chr10 23640000 23644999
Chr10 23680000 23684999
Chr10 23900000 23904999
Chr10 23905000 23909999
Chr10 23975000 23979999
Chr10 24610000 24614999
Chr10 24650000 24654999
Chr10 24695000 24699999
Chr10 24750000 24754999
Chr10 24900000 24904999
Chr10 24920000 24924999
Chr10 25245000 25249999
Chr10 25450000 25454999
Chr10 25585000 25589999
Chr10 25895000 25899999
Chr10 26435000 26439999
Chr10 26750000 26754999
Chr10 26890000 26894999
Chr10 26995000 26999999
Chr10 27030000 27034999
Chr10 27040000 27044999
Chr10 27060000 27064999
Chr10 27075000 27079999
Chr10 27090000 27094999
Chr10 27095000 27099999
Chr10 27125000 27129999
Chr10 27220000 27224999
Chr10 27420000 27424999
Chr10 27500000 27504999
Chr10 27510000 27514999
Chr10 27675000 27679999
Chr10 27730000 27734999
Chr10 27745000 27749999
Chr10 27770000 27774999
Chr10 27790000 27794999
Chr10 27820000 27824999
Chr10 27930000 27934999
Chr10 28240000 28244999
Chr10 28320000 28324999
Chr10 28415000 28419999
Chr10 28665000 28669999
Chr10 28755000 28759999
Chr10 28790000 28794999
Chr10 29165000 29169999
Chr10 29495000 29499999
Chr10 29500000 29504999
Chr10 29795000 29799999
Chr10 29805000 29809999
Chr10 29835000 29839999
Chr10 29890000 29894999
Chr10 29900000 29904999
Chr10 30765000 30769999
Chr10 31285000 31289999
Chr10 31345000 31349999
Chr10 31400000 31404999
Chr10 31645000 31649999
Chr10 31660000 31664999
Chr10 31980000 31984999
Chr10 32035000 32039999
Chr10 32230000 32234999
Chr10 32455000 32459999
Chr10 33390000 33394999
Chr10 33585000 33589999
Chr10 33860000 33864999
Chr10 34410000 34414999
Chr10 34980000 34984999
Chr10 35710000 35714999
Chr10 35785000 35789999
Chr10 35975000 35979999
Chr10 36050000 36054999
Chr10 36065000 36069999
Chr10 36135000 36139999
Chr10 36140000 36144999
Chr10 36465000 36469999
Chr10 36610000 36614999
Chr10 36710000 36714999
Chr10 36785000 36789999
Chr10 37260000 37264999
Chr11 100000 104999
Chr11 110000 114999
Chr11 225000 229999
Chr11 235000 239999
Chr11 255000 259999
Chr11 280000 284999
Chr11 535000 539999
Chr11 540000 544999
Chr11 570000 574999
Chr11 590000 594999
Chr11 765000 769999
Chr11 775000 779999
Chr11 790000 794999
Chr11 880000 884999
Chr11 910000 914999
Chr11 925000 929999
Chr11 1015000 1019999
Chr11 1020000 1024999
Chr11 1030000 1034999
Chr11 1240000 1244999
Chr11 1285000 1289999
Chr11 1295000 1299999
Chr11 1435000 1439999
Chr11 1495000 1499999
Chr11 1600000 1604999
Chr11 1605000 1609999
Chr11 1675000 1679999
Chr11 1940000 1944999
Chr11 1950000 1954999
Chr11 1955000 1959999
Chr11 1960000 1964999
Chr11 2070000 2074999
Chr11 2095000 2099999
Chr11 2155000 2159999
Chr11 2225000 2229999
Chr11 2260000 2264999
Chr11 2325000 2329999
Chr11 8105000 8109999
Chr11 8790000 8794999
Chr11 9210000 9214999
Chr11 9645000 9649999
Chr11 9695000 9699999
Chr11 9750000 9754999
Chr11 10340000 10344999
Chr11 10850000 10854999
Chr11 10980000 10984999
Chr11 11010000 11014999
Chr11 11155000 11159999
