Chr Start End
Chr05 13175000 13179999
Chr05 13535000 13539999
Chr05 13660000 13664999
Chr05 13690000 13694999
Chr05 13700000 13704999
Chr05 14310000 14314999
Chr05 14345000 14349999
Chr05 14505000 14509999
Chr05 14610000 14614999
Chr05 14610000 14614999
Chr05 14620000 14624999
Chr05 14795000 14799999
Chr05 15435000 15439999
Chr05 15480000 15484999
Chr05 15485000 15489999
Chr05 15490000 15494999
Chr05 15510000 15514999
Chr05 15545000 15549999
Chr05 15545000 15549999
Chr05 15680000 15684999
Chr05 15760000 15764999
Chr05 15765000 15769999
Chr05 15770000 15774999
Chr05 15850000 15854999
Chr05 16260000 16264999
Chr05 16475000 16479999
Chr05 16520000 16524999
Chr05 16520000 16524999
Chr05 16565000 16569999
Chr05 16600000 16604999
Chr05 16610000 16614999
Chr05 16615000 16619999
Chr05 16615000 16619999
Chr05 16625000 16629999
Chr05 16630000 16634999
Chr05 16630000 16634999
Chr05 16665000 16669999
Chr05 16680000 16684999
Chr05 16705000 16709999
Chr05 16715000 16719999
Chr05 16715000 16719999
Chr05 16725000 16729999
Chr05 16745000 16749999
Chr05 16745000 16749999
Chr05 18450000 18454999
Chr05 18470000 18474999
Chr05 18550000 18554999
Chr05 18570000 18574999
Chr05 18945000 18949999
Chr05 18950000 18954999
Chr05 18970000 18974999
Chr05 19085000 19089999
Chr05 19170000 19174999
Chr05 19180000 19184999
Chr05 20070000 20074999
Chr05 20080000 20084999
Chr05 20125000 20129999
Chr05 20480000 20484999
Chr05 20495000 20499999
Chr05 20785000 20789999
Chr05 20790000 20794999
Chr05 21150000 21154999
Chr05 21355000 21359999
Chr05 21550000 21554999
Chr05 21765000 21769999
Chr05 22290000 22294999
Chr05 22300000 22304999
Chr05 22305000 22309999
Chr05 23410000 23414999
Chr05 23410000 23414999
Chr05 23930000 23934999
Chr05 23930000 23934999
Chr05 23935000 23939999
Chr05 24805000 24809999
Chr05 24810000 24814999
Chr05 24830000 24834999
Chr05 24840000 24844999
Chr05 24965000 24969999
Chr05 24970000 24974999
Chr05 27370000 27374999
Chr05 27430000 27434999
Chr05 27750000 27754999
Chr05 27775000 27779999
Chr05 27775000 27779999
Chr05 28510000 28514999
Chr05 28510000 28514999
Chr05 28515000 28519999
Chr05 28775000 28779999
Chr05 29420000 29424999
Chr05 29420000 29424999
Chr05 29435000 29439999
Chr05 29575000 29579999
Chr05 29575000 29579999
Chr05 29595000 29599999
Chr05 29600000 29604999
Chr05 29605000 29609999
Chr05 29610000 29614999
Chr05 29690000 29694999
Chr05 29690000 29694999
Chr05 30430000 30434999
Chr05 30490000 30494999
Chr05 30525000 30529999
Chr05 30615000 30619999
Chr05 30635000 30639999
Chr05 30715000 30719999
Chr05 30865000 30869999
Chr05 30895000 30899999
Chr05 31020000 31024999
Chr05 31240000 31244999
Chr05 31250000 31254999
Chr05 31250000 31254999
Chr05 31255000 31259999
Chr05 31475000 31479999
Chr05 31510000 31514999
Chr05 31515000 31519999
Chr05 31520000 31524999
Chr05 31535000 31539999
Chr05 31545000 31549999
Chr05 31805000 31809999
Chr05 32490000 32494999
Chr05 32880000 32884999
Chr05 32915000 32919999
Chr05 32925000 32929999
Chr05 32925000 32929999
Chr05 32930000 32934999
Chr05 36725000 36729999
Chr05 36730000 36734999
Chr05 36965000 36969999
Chr05 36965000 36969999
Chr05 36975000 36979999
Chr05 36980000 36984999
Chr05 36980000 36984999
Chr05 36985000 36989999
Chr05 37020000 37024999
Chr05 37025000 37029999
Chr05 37025000 37029999
Chr05 37150000 37154999
Chr05 37155000 37159999
Chr05 37175000 37179999
Chr05 37180000 37184999
Chr05 37180000 37184999
Chr05 37335000 37339999
Chr05 37420000 37424999
Chr05 37515000 37519999
Chr05 37650000 37654999
Chr05 37665000 37669999
Chr05 37710000 37714999
Chr05 37960000 37964999
Chr05 38015000 38019999
Chr05 38085000 38089999
Chr05 38085000 38089999
Chr05 38135000 38139999
Chr05 39230000 39234999
Chr05 39235000 39239999
Chr05 39235000 39239999
Chr05 39250000 39254999
Chr05 39255000 39259999
Chr05 39280000 39284999
Chr05 39285000 39289999
Chr05 39340000 39344999
Chr05 39390000 39394999
Chr05 39540000 39544999
Chr05 39545000 39549999
Chr05 39545000 39549999
Chr05 39810000 39814999
Chr05 39810000 39814999
Chr05 39820000 39824999
Chr05 40175000 40179999
Chr05 40625000 40629999
Chr05 40630000 40634999
Chr05 41765000 41769999
Chr05 41765000 41769999
Chr05 41775000 41779999
Chr05 41800000 41804999
Chr05 41855000 41859999
Chr05 41865000 41869999
Chr05 42130000 42134999
Chr05 43485000 43489999
Chr05 43750000 43754999
Chr05 43765000 43769999
Chr05 43765000 43769999
Chr05 43900000 43904999
Chr05 43970000 43974999
Chr05 44020000 44024999
Chr05 44080000 44084999
Chr05 44080000 44084999
Chr05 44090000 44094999
Chr05 44905000 44909999
Chr05 45050000 45054999
Chr05 45075000 45079999
Chr05 45085000 45089999
Chr05 45160000 45164999
Chr05 45240000 45244999
Chr05 45245000 45249999
Chr05 45250000 45254999
Chr05 45800000 45804999
Chr05 45805000 45809999
Chr05 45825000 45829999
Chr05 46495000 46499999
Chr05 46505000 46509999
Chr05 46515000 46519999
Chr05 47220000 47224999
Chr05 47225000 47229999
Chr05 47225000 47229999
Chr05 47275000 47279999
Chr05 47275000 47279999
Chr05 47445000 47449999
Chr05 47880000 47884999
Chr05 47940000 47944999
Chr05 49010000 49014999
Chr05 50500000 50504999
Chr05 51125000 51129999
Chr05 51155000 51159999
Chr05 51155000 51159999
Chr05 51490000 51494999
Chr05 51885000 51889999
Chr05 51905000 51909999
Chr05 51915000 51919999
Chr05 51920000 51924999
Chr05 51920000 51924999
Chr05 51930000 51934999
Chr05 51950000 51954999
Chr05 52020000 52024999
Chr05 52055000 52059999
Chr05 52635000 52639999
Chr05 52980000 52984999
Chr05 53345000 53349999
Chr05 53350000 53354999
Chr05 53350000 53354999
Chr05 53365000 53369999
Chr05 53645000 53649999
Chr05 54380000 54384999
Chr05 54425000 54429999
Chr05 54455000 54459999
Chr05 54995000 54999999
Chr05 55635000 55639999
Chr05 55830000 55834999
Chr05 55870000 55874999
Chr05 56420000 56424999
Chr05 56515000 56519999
Chr05 56535000 56539999
Chr05 56640000 56644999
Chr05 56680000 56684999
Chr05 57235000 57239999
Chr05 57305000 57309999
Chr05 57305000 57309999
Chr05 57320000 57324999
Chr05 57325000 57329999
Chr05 57645000 57649999
Chr05 57660000 57664999
Chr05 58475000 58479999
Chr05 59920000 59924999
Chr05 59945000 59949999
Chr05 60005000 60009999
Chr05 60010000 60014999
Chr05 60965000 60969999
Chr05 60970000 60974999
Chr05 61010000 61014999
Chr05 61715000 61719999
Chr05 61750000 61754999
Chr05 62135000 62139999
Chr05 62245000 62249999
Chr05 62310000 62314999
Chr05 62385000 62389999
Chr05 62470000 62474999
Chr05 62540000 62544999
Chr05 62550000 62554999
Chr06 315000 319999
Chr06 465000 469999
Chr06 480000 484999
Chr06 490000 494999
Chr06 495000 499999
Chr06 500000 504999
Chr06 575000 579999
Chr06 580000 584999
Chr06 590000 594999
Chr06 610000 614999
Chr06 615000 619999
Chr06 660000 664999
Chr06 1480000 1484999
Chr06 1485000 1489999
Chr06 1490000 1494999
Chr06 2290000 2294999
Chr06 2295000 2299999
Chr06 2300000 2304999
Chr06 2415000 2419999
Chr06 2420000 2424999
Chr06 2440000 2444999
Chr06 3080000 3084999
Chr06 3085000 3089999
Chr06 3135000 3139999
Chr06 4065000 4069999
Chr06 4140000 4144999
Chr06 4495000 4499999
Chr06 4505000 4509999
Chr06 4510000 4514999
Chr06 4555000 4559999
Chr06 4785000 4789999
Chr06 5005000 5009999
Chr06 5010000 5014999
Chr06 5305000 5309999
Chr06 5530000 5534999
Chr06 5535000 5539999
Chr06 5560000 5564999
Chr06 5650000 5654999
Chr06 5710000 5714999
Chr06 5715000 5719999
Chr06 6120000 6124999
Chr06 6125000 6129999
Chr06 6140000 6144999
Chr06 6145000 6149999
Chr06 6155000 6159999
Chr06 6925000 6929999
Chr06 7030000 7034999
Chr06 7220000 7224999
Chr06 7350000 7354999
Chr06 7525000 7529999
Chr06 7530000 7534999
Chr06 7535000 7539999
Chr06 7540000 7544999
Chr06 7585000 7589999
Chr06 7595000 7599999
Chr06 7610000 7614999
Chr06 7620000 7624999
Chr06 7625000 7629999
Chr06 7630000 7634999
Chr06 8195000 8199999
Chr06 8730000 8734999
Chr06 8830000 8834999
Chr06 9760000 9764999
Chr06 9885000 9889999
Chr06 10070000 10074999
Chr06 10075000 10079999
Chr06 10125000 10129999
Chr06 10200000 10204999
Chr06 10395000 10399999
Chr06 10405000 10409999
Chr06 10410000 10414999
Chr06 10500000 10504999
Chr06 10505000 10509999
Chr06 10605000 10609999
Chr06 10610000 10614999
Chr06 10785000 10789999
Chr06 10790000 10794999
Chr06 11790000 11794999
Chr06 11795000 11799999
Chr06 13185000 13189999
Chr06 13190000 13194999
Chr06 14040000 14044999
Chr06 14130000 14134999
Chr06 14175000 14179999
Chr06 14195000 14199999
Chr06 14580000 14584999
Chr06 14585000 14589999
Chr06 14595000 14599999
Chr06 14605000 14609999
Chr06 14655000 14659999
Chr06 15505000 15509999
Chr06 15510000 15514999
Chr06 15515000 15519999
Chr06 15555000 15559999
Chr06 15560000 15564999
Chr06 15570000 15574999
Chr06 15575000 15579999
Chr06 15730000 15734999
Chr06 16885000 16889999
Chr06 17745000 17749999
Chr06 17760000 17764999
Chr06 17765000 17769999
Chr06 17885000 17889999
Chr06 18255000 18259999
Chr06 18260000 18264999
Chr06 18420000 18424999
Chr06 18825000 18829999
Chr06 18835000 18839999
Chr06 19345000 19349999
Chr06 19585000 19589999
Chr06 19590000 19594999
Chr06 19735000 19739999
Chr06 19740000 19744999
Chr06 20500000 20504999
Chr06 20510000 20514999
Chr06 20520000 20524999
Chr06 20770000 20774999
Chr06 20775000 20779999
Chr06 21190000 21194999
Chr06 21390000 21394999
Chr06 21395000 21399999
Chr06 21400000 21404999
Chr06 21765000 21769999
Chr06 21770000 21774999
Chr06 21820000 21824999
Chr06 21870000 21874999
Chr06 21920000 21924999
Chr06 21925000 21929999
Chr06 22300000 22304999
Chr06 22540000 22544999
Chr06 23095000 23099999
Chr06 23125000 23129999
Chr06 23680000 23684999
Chr06 23770000 23774999
Chr06 23775000 23779999
Chr06 23855000 23859999
Chr06 23890000 23894999
Chr06 23895000 23899999
Chr06 23900000 23904999
Chr06 25395000 25399999
Chr06 25500000 25504999
Chr06 25505000 25509999
Chr06 25530000 25534999
Chr06 25550000 25554999
Chr06 25615000 25619999
Chr06 25620000 25624999
Chr06 25910000 25914999
Chr06 26270000 26274999
Chr06 26305000 26309999
Chr06 26325000 26329999
Chr06 26665000 26669999
Chr06 26690000 26694999
Chr06 26695000 26699999
Chr06 26820000 26824999
Chr06 26845000 26849999
Chr06 27105000 27109999
Chr06 27110000 27114999
Chr06 27215000 27219999
Chr06 27360000 27364999
Chr06 27395000 27399999
Chr06 27610000 27614999
Chr06 27615000 27619999
Chr06 27885000 27889999
Chr06 27890000 27894999
Chr06 28010000 28014999
Chr06 28015000 28019999
Chr06 28350000 28354999
Chr06 28355000 28359999
Chr06 28880000 28884999
Chr06 29665000 29669999
Chr06 29850000 29854999
Chr06 30150000 30154999
Chr06 32210000 32214999
Chr06 32220000 32224999
Chr06 32605000 32609999
Chr06 32675000 32679999
Chr06 32705000 32709999
Chr06 32805000 32809999
Chr06 32810000 32814999
Chr06 32890000 32894999
Chr06 32935000 32939999
Chr06 33605000 33609999
Chr06 33610000 33614999
Chr06 33615000 33619999
Chr06 35400000 35404999
Chr06 38700000 38704999
Chr06 39735000 39739999
Chr06 40470000 40474999
Chr06 40475000 40479999
Chr06 40685000 40689999
Chr06 40715000 40719999
Chr06 40755000 40759999
Chr06 41845000 41849999
Chr06 41970000 41974999
Chr06 41975000 41979999
Chr06 42100000 42104999
Chr06 42180000 42184999
Chr06 42205000 42209999
Chr06 42485000 42489999
Chr06 42490000 42494999
Chr06 42780000 42784999
Chr06 42785000 42789999
Chr06 44070000 44074999
Chr06 45120000 45124999
Chr06 45750000 45754999
Chr06 46340000 46344999
Chr06 46345000 46349999
Chr06 46640000 46644999
Chr06 46650000 46654999
Chr06 46690000 46694999
Chr06 47145000 47149999
Chr06 47250000 47254999
Chr06 47570000 47574999
Chr06 48005000 48009999
Chr06 48245000 48249999
Chr06 48250000 48254999
Chr06 49065000 49069999
Chr06 50055000 50059999
Chr06 50640000 50644999
Chr06 50965000 50969999
Chr06 50970000 50974999
Chr06 50975000 50979999
Chr06 50980000 50984999
Chr06 51045000 51049999
Chr06 51110000 51114999
Chr06 51165000 51169999
Chr06 51170000 51174999
Chr06 51175000 51179999
Chr06 51185000 51189999
Chr06 51240000 51244999
Chr06 51245000 51249999
Chr06 51250000 51254999
Chr06 51255000 51259999
Chr06 51260000 51264999
Chr06 51265000 51269999
Chr06 51275000 51279999
Chr07 280000 284999
Chr07 435000 439999
Chr07 515000 519999
Chr07 670000 674999
Chr07 710000 714999
Chr07 730000 734999
Chr07 740000 744999
Chr07 965000 969999
Chr07 970000 974999
Chr07 1240000 1244999
Chr07 1245000 1249999
Chr07 2885000 2889999
Chr07 2895000 2899999
Chr07 2915000 2919999
Chr07 2920000 2924999
Chr07 2935000 2939999
Chr07 3040000 3044999
Chr07 3045000 3049999
Chr07 3050000 3054999
Chr07 3225000 3229999
Chr07 3240000 3244999
Chr07 3250000 3254999
Chr07 3255000 3259999
Chr07 3260000 3264999
Chr07 3265000 3269999
Chr07 5000000 5004999
Chr07 5290000 5294999
Chr07 5375000 5379999
Chr07 5380000 5384999
Chr07 5495000 5499999
Chr07 6035000 6039999
Chr07 6335000 6339999
Chr07 6350000 6354999
Chr07 6485000 6489999
Chr07 6625000 6629999
Chr07 6630000 6634999
Chr07 6635000 6639999
Chr07 6680000 6684999
Chr07 6685000 6689999
Chr07 7240000 7244999
Chr07 7485000 7489999
Chr07 9695000 9699999
Chr07 9775000 9779999
Chr07 10375000 10379999
Chr07 10445000 10449999
Chr07 10450000 10454999
Chr07 10505000 10509999
Chr07 10750000 10754999
Chr07 10755000 10759999
Chr07 10775000 10779999
Chr07 10780000 10784999
Chr07 11110000 11114999
Chr07 11220000 11224999
Chr07 11310000 11314999
Chr07 11315000 11319999
Chr07 11330000 11334999
Chr07 11680000 11684999
Chr07 11685000 11689999
Chr07 11695000 11699999
Chr07 11765000 11769999
Chr07 11775000 11779999
Chr07 11785000 11789999
Chr07 11800000 11804999
Chr07 11815000 11819999
Chr07 11825000 11829999
Chr07 11830000 11834999
Chr07 11835000 11839999
Chr07 11840000 11844999
Chr07 11845000 11849999
Chr07 11850000 11854999
Chr07 11855000 11859999
Chr07 11940000 11944999
Chr07 12030000 12034999
Chr07 12035000 12039999
Chr07 15435000 15439999
Chr07 15445000 15449999
Chr07 15535000 15539999
Chr07 15605000 15609999
Chr07 15615000 15619999
Chr07 15665000 15669999
Chr07 15670000 15674999
Chr07 15720000 15724999
Chr07 15760000 15764999
Chr07 16070000 16074999
Chr07 16080000 16084999
Chr07 16090000 16094999
Chr07 16125000 16129999
Chr07 16130000 16134999
Chr07 16390000 16394999
Chr07 16460000 16464999
Chr07 16480000 16484999
Chr07 17235000 17239999
Chr07 17635000 17639999
Chr07 17740000 17744999
Chr07 17750000 17754999
Chr07 18885000 18889999
Chr07 19215000 19219999
Chr07 19245000 19249999
Chr07 19285000 19289999
Chr07 19290000 19294999
Chr07 19535000 19539999
Chr07 19935000 19939999
Chr07 19940000 19944999
Chr07 19945000 19949999
Chr07 19950000 19954999
Chr07 20180000 20184999
Chr07 20255000 20259999
Chr07 20505000 20509999
Chr07 20580000 20584999
Chr07 20665000 20669999
Chr07 20980000 20984999
Chr07 21170000 21174999
Chr07 21200000 21204999
Chr07 21210000 21214999
Chr07 21395000 21399999
Chr07 21400000 21404999
Chr07 21425000 21429999
Chr07 21435000 21439999
Chr07 21605000 21609999
Chr07 21610000 21614999
Chr07 21640000 21644999
Chr07 21765000 21769999
Chr07 21865000 21869999
Chr07 21880000 21884999
Chr07 21885000 21889999
Chr07 21900000 21904999
Chr07 21905000 21909999
Chr07 22280000 22284999
Chr07 22335000 22339999
Chr07 22405000 22409999
Chr07 22960000 22964999
Chr07 23430000 23434999
Chr07 23500000 23504999
Chr07 23865000 23869999
Chr07 23905000 23909999
Chr07 23920000 23924999
Chr07 23940000 23944999
Chr07 24115000 24119999
Chr07 24120000 24124999
Chr07 24125000 24129999
Chr07 24130000 24134999
Chr07 24345000 24349999
Chr07 24365000 24369999
Chr07 24405000 24409999
Chr07 24410000 24414999
Chr07 24420000 24424999
Chr07 24485000 24489999
Chr07 24670000 24674999
Chr07 24675000 24679999
Chr07 24865000 24869999
Chr07 25075000 25079999
Chr07 25080000 25084999
Chr07 25255000 25259999
Chr07 25365000 25369999
Chr07 25370000 25374999
Chr07 25405000 25409999
Chr07 25510000 25514999
Chr07 25700000 25704999
Chr07 25930000 25934999
Chr07 26110000 26114999
Chr07 26265000 26269999
Chr07 26270000 26274999
Chr07 26405000 26409999
Chr07 26785000 26789999
Chr07 26960000 26964999
Chr07 26965000 26969999
Chr07 26970000 26974999
Chr07 26975000 26979999
Chr07 27005000 27009999
Chr07 27040000 27044999
Chr07 27200000 27204999
Chr07 27345000 27349999
Chr07 27430000 27434999
Chr07 27450000 27454999
Chr07 27525000 27529999
Chr07 27745000 27749999
Chr07 27755000 27759999
Chr07 27780000 27784999
Chr07 27815000 27819999
Chr07 27850000 27854999
Chr07 27865000 27869999
Chr07 27905000 27909999
Chr07 27940000 27944999
Chr07 28020000 28024999
Chr07 28585000 28589999
Chr07 28590000 28594999
Chr07 28595000 28599999
Chr07 28625000 28629999
Chr07 28665000 28669999
Chr07 28690000 28694999
Chr07 28695000 28699999
Chr07 28710000 28714999
Chr07 28720000 28724999
Chr07 28850000 28854999
Chr07 29165000 29169999
Chr07 29175000 29179999
Chr07 29195000 29199999
Chr07 29275000 29279999
Chr07 29420000 29424999
Chr07 29425000 29429999
Chr07 29490000 29494999
Chr07 29570000 29574999
Chr07 31010000 31014999
Chr07 31015000 31019999
Chr07 31020000 31024999
Chr07 31035000 31039999
Chr07 31065000 31069999
Chr07 31435000 31439999
Chr07 31490000 31494999
Chr07 31495000 31499999
Chr07 31555000 31559999
Chr07 31605000 31609999
Chr07 31855000 31859999
Chr07 32595000 32599999
Chr07 32605000 32609999
Chr07 32930000 32934999
Chr07 33725000 33729999
Chr07 33800000 33804999
Chr07 33805000 33809999
Chr07 33920000 33924999
Chr07 34060000 34064999
Chr07 34070000 34074999
Chr07 34075000 34079999
Chr07 34185000 34189999
Chr07 34430000 34434999
Chr07 34455000 34459999
Chr07 34560000 34564999
Chr07 34570000 34574999
Chr07 34650000 34654999
Chr07 35080000 35084999
Chr07 35085000 35089999
Chr07 35100000 35104999
Chr07 35105000 35109999
Chr07 35180000 35184999
Chr07 35185000 35189999
Chr07 35435000 35439999
Chr07 35440000 35444999
Chr07 35465000 35469999
Chr07 35475000 35479999
Chr07 35480000 35484999
Chr07 35490000 35494999
Chr07 35525000 35529999
Chr07 35530000 35534999
Chr07 35810000 35814999
Chr07 35830000 35834999
Chr07 35945000 35949999
Chr07 36000000 36004999
Chr07 36075000 36079999
Chr07 36105000 36109999
Chr07 36110000 36114999
Chr07 36445000 36449999
Chr07 36485000 36489999
Chr07 36530000 36534999
Chr07 36600000 36604999
Chr07 36625000 36629999
Chr07 36630000 36634999
Chr07 36700000 36704999
Chr07 36730000 36734999
Chr07 36990000 36994999
Chr07 36995000 36999999
Chr07 37300000 37304999
Chr07 37795000 37799999
Chr07 37800000 37804999
Chr07 37805000 37809999
Chr07 39245000 39249999
Chr07 39290000 39294999
Chr07 39315000 39319999
Chr07 39355000 39359999
Chr07 39365000 39369999
Chr07 39370000 39374999
Chr07 39450000 39454999
Chr07 40130000 40134999
Chr07 40165000 40169999
Chr07 40200000 40204999
Chr07 40560000 40564999
Chr07 40685000 40689999
Chr07 41040000 41044999
Chr07 41565000 41569999
Chr07 41585000 41589999
Chr07 41740000 41744999
Chr07 41865000 41869999
Chr07 42750000 42754999
Chr07 42755000 42759999
Chr07 43015000 43019999
Chr07 43440000 43444999
Chr07 43730000 43734999
Chr07 44225000 44229999
Chr07 44435000 44439999
Chr07 44440000 44444999
Chr07 44635000 44639999
Chr07 44640000 44644999
Chr07 44815000 44819999
Chr07 45220000 45224999
Chr07 45315000 45319999
Chr07 45395000 45399999
Chr07 45400000 45404999
Chr07 45500000 45504999
Chr07 45675000 45679999
Chr07 45680000 45684999
Chr07 45690000 45694999
Chr07 46060000 46064999
Chr07 46065000 46069999
Chr07 46135000 46139999
Chr07 46320000 46324999
Chr07 46550000 46554999
Chr07 46555000 46559999
Chr07 46630000 46634999
Chr07 47780000 47784999
Chr07 47935000 47939999
Chr07 47965000 47969999
Chr07 48985000 48989999
Chr07 50410000 50414999
Chr07 50735000 50739999
Chr07 51060000 51064999
Chr07 51075000 51079999
Chr07 51135000 51139999
Chr07 52205000 52209999
Chr07 52890000 52894999
Chr07 52925000 52929999
Chr07 53000000 53004999
Chr07 53335000 53339999
Chr07 53395000 53399999
Chr07 54110000 54114999
Chr08 320000 324999
Chr08 320000 324999
Chr08 325000 329999
Chr08 330000 334999
Chr08 350000 354999
Chr08 470000 474999
Chr08 470000 474999
Chr08 1040000 1044999
Chr08 1230000 1234999
Chr08 1395000 1399999
Chr08 1470000 1474999
Chr08 1480000 1484999
Chr08 1485000 1489999
Chr08 1815000 1819999
Chr08 1820000 1824999
Chr08 1820000 1824999
Chr08 1870000 1874999
Chr08 1875000 1879999
Chr08 1875000 1879999
Chr08 2450000 2454999
Chr08 3220000 3224999
Chr08 3430000 3434999
Chr08 3435000 3439999
Chr08 3730000 3734999
Chr08 4020000 4024999
Chr08 4020000 4024999
Chr08 4255000 4259999
Chr08 4285000 4289999
Chr08 5150000 5154999
Chr08 5720000 5724999
Chr08 5745000 5749999
Chr08 5795000 5799999
Chr08 5855000 5859999
Chr08 5900000 5904999
Chr08 6485000 6489999
Chr08 6645000 6649999
Chr08 6850000 6854999
Chr08 6940000 6944999
Chr08 6965000 6969999
Chr08 6965000 6969999
Chr08 7060000 7064999
Chr08 7260000 7264999
Chr08 7265000 7269999
Chr08 7435000 7439999
Chr08 7505000 7509999
Chr08 7505000 7509999
Chr08 7730000 7734999
Chr08 8310000 8314999
Chr08 8325000 8329999
Chr08 8325000 8329999
Chr08 8815000 8819999
Chr08 9000000 9004999
Chr08 9425000 9429999
Chr08 9440000 9444999
Chr08 9475000 9479999
Chr08 9485000 9489999
Chr08 10715000 10719999
Chr08 10720000 10724999
Chr08 11405000 11409999
Chr08 11515000 11519999
Chr08 11785000 11789999
Chr08 11790000 11794999
Chr08 11795000 11799999
Chr08 11795000 11799999
Chr08 11880000 11884999
Chr08 12330000 12334999
Chr08 12375000 12379999
Chr08 12525000 12529999
Chr08 12535000 12539999
Chr08 12725000 12729999
Chr08 13720000 13724999
Chr08 13770000 13774999
Chr08 13875000 13879999
Chr08 14380000 14384999
Chr08 14680000 14684999
Chr08 14695000 14699999
Chr08 15405000 15409999
Chr08 15750000 15754999
Chr08 15760000 15764999
Chr08 15820000 15824999
Chr08 15950000 15954999
Chr08 15950000 15954999
Chr08 16000000 16004999
Chr08 16020000 16024999
Chr08 16020000 16024999
Chr08 16060000 16064999
Chr08 16070000 16074999
Chr08 16120000 16124999
Chr08 16125000 16129999
Chr08 16155000 16159999
Chr08 16155000 16159999
Chr08 16160000 16164999
Chr08 16175000 16179999
Chr08 16175000 16179999
Chr08 16185000 16189999
Chr08 16550000 16554999
Chr08 16565000 16569999
Chr08 16805000 16809999
Chr08 17140000 17144999
Chr08 17145000 17149999
Chr08 17170000 17174999
Chr08 17615000 17619999
Chr08 17655000 17659999
Chr08 17790000 17794999
Chr08 17965000 17969999
Chr08 18215000 18219999
Chr08 18220000 18224999
Chr08 18300000 18304999
Chr08 18480000 18484999
Chr08 18970000 18974999
Chr08 18975000 18979999
Chr08 19135000 19139999
Chr08 19180000 19184999
Chr08 19345000 19349999
Chr08 19350000 19354999
Chr08 19595000 19599999
Chr08 22465000 22469999
Chr08 22480000 22484999
Chr08 22570000 22574999
Chr08 22705000 22709999
Chr08 22780000 22784999
Chr08 24100000 24104999
Chr08 24155000 24159999
Chr08 24160000 24164999
Chr08 24615000 24619999
Chr08 25035000 25039999
Chr08 25070000 25074999
Chr08 25460000 25464999
Chr08 25460000 25464999
Chr08 26030000 26034999
Chr08 26230000 26234999
Chr08 26350000 26354999
Chr08 26395000 26399999
Chr08 26475000 26479999
Chr08 26510000 26514999
Chr08 26510000 26514999
Chr08 26570000 26574999
Chr08 26640000 26644999
Chr08 26645000 26649999
Chr08 26665000 26669999
Chr08 26830000 26834999
Chr08 26870000 26874999
Chr08 26875000 26879999
Chr08 26880000 26884999
Chr08 26895000 26899999
Chr08 26915000 26919999
Chr08 26920000 26924999
Chr08 26920000 26924999
Chr08 27140000 27144999
Chr08 27140000 27144999
Chr08 27240000 27244999
Chr08 27245000 27249999
Chr08 27360000 27364999
Chr08 27365000 27369999
Chr08 27390000 27394999
Chr08 27395000 27399999
Chr08 27395000 27399999
Chr08 27455000 27459999
Chr08 28005000 28009999
Chr08 28140000 28144999
Chr08 28640000 28644999
Chr08 28640000 28644999
Chr08 28655000 28659999
Chr08 28660000 28664999
Chr08 28710000 28714999
Chr08 28730000 28734999
Chr08 28750000 28754999
Chr08 28750000 28754999
Chr08 28755000 28759999
Chr08 29355000 29359999
Chr08 29480000 29484999
Chr08 29700000 29704999
Chr08 29705000 29709999
Chr08 29710000 29714999
Chr08 29720000 29724999
Chr08 29720000 29724999
Chr08 29955000 29959999
Chr08 30190000 30194999
Chr08 30330000 30334999
Chr08 30335000 30339999
Chr08 30525000 30529999
Chr08 30745000 30749999
Chr08 30750000 30754999
Chr08 30790000 30794999
Chr08 31015000 31019999
Chr08 31115000 31119999
Chr08 31150000 31154999
Chr08 31160000 31164999
Chr08 31250000 31254999
Chr08 31255000 31259999
Chr08 31275000 31279999
Chr08 31280000 31284999
Chr08 31280000 31284999
Chr08 31435000 31439999
Chr08 31435000 31439999
Chr08 31450000 31454999
Chr08 32930000 32934999
Chr08 34105000 34109999
Chr08 34130000 34134999
Chr08 34135000 34139999
Chr08 34150000 34154999
Chr08 34150000 34154999
Chr08 34170000 34174999
Chr08 34425000 34429999
Chr08 34430000 34434999
Chr08 34525000 34529999
Chr08 34570000 34574999
Chr08 34575000 34579999
Chr08 35930000 35934999
Chr08 35985000 35989999
Chr08 35990000 35994999
Chr08 36135000 36139999
Chr08 36175000 36179999
Chr08 36590000 36594999
Chr08 36900000 36904999
Chr08 37135000 37139999
Chr08 37160000 37164999
Chr08 37210000 37214999
Chr08 37260000 37264999
Chr08 37260000 37264999
Chr08 37285000 37289999
Chr08 37290000 37294999
Chr08 37300000 37304999
Chr08 37355000 37359999
Chr08 37355000 37359999
Chr08 37420000 37424999
Chr08 37635000 37639999
Chr08 37755000 37759999
Chr08 37795000 37799999
Chr08 37980000 37984999
Chr08 38025000 38029999
Chr08 38145000 38149999
Chr08 38280000 38284999
Chr08 39085000 39089999
Chr08 39090000 39094999
Chr08 39090000 39094999
Chr08 39190000 39194999
Chr08 39225000 39229999
Chr08 39615000 39619999
Chr08 39620000 39624999
Chr08 39810000 39814999
Chr08 39825000 39829999
Chr08 39995000 39999999
Chr08 40005000 40009999
Chr08 40010000 40014999
Chr08 40025000 40029999
Chr08 40120000 40124999
Chr08 40125000 40129999
Chr08 40125000 40129999
Chr08 40135000 40139999
Chr08 40210000 40214999
Chr08 40355000 40359999
Chr08 40360000 40364999
Chr08 40390000 40394999
